Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24
12,3/23/2020 12:27,638238511.3,6139.278,-40.31,115.74,764876,86.232,53.94,-99.99,55.07,-99.99,56.21,-99.99,155.18,-9.99,158.46,-9.99,161.74,-9.99,2.51733E+22,9.9,137.079,0.096
13,3/23/2020 12:27,638238511.4,6138.643,-40.31,115.74,759403,85.614,64.72,-99.99,65.86,-99.99,67,-99.99,159.05,-9.99,161.85,-9.99,164.65,-9.99,2.94741E+22,9.9,137.076,0.096
14,3/23/2020 12:27,638238511.5,6138.076,-40.31,115.74,754514,85.063,76.08,-99.99,77.22,-99.99,78.36,-99.99,157.72,-9.99,160.08,-9.99,162.44,-9.99,3.49386E+22,9.9,137.073,0.096
15,3/23/2020 12:27,638238511.6,6137.446,-40.32,115.74,749082,84.451,90.99,-99.99,92.13,-99.99,93.27,-99.99,160.14,-9.99,162.14,-9.99,164.15,-9.99,4.11542E+22,9.9,137.071,0.096
16,3/23/2020 12:27,638238511.7,6136.835,-40.32,115.74,743812,83.857,107.85,-99.99,108.99,-99.99,110.12,-99.99,164.35,-9.99,166.09,-9.99,167.82,-9.99,4.75282E+22,9.9,137.068,0.096
17,3/23/2020 12:27,638238511.8,6136.228,-40.32,115.74,738575,83.266,127.1,-99.99,128.24,-99.99,129.38,-99.99,169.15,-9.99,170.66,-9.99,172.18,-9.99,5.44258E+22,9.9,137.065,0.096
18,3/23/2020 12:27,638238511.9,6135.641,-40.32,115.74,733510,82.695,148.37,-99.99,149.5,-99.99,150.64,-99.99,173.39,-9.99,174.72,-9.99,176.05,-9.99,6.19768E+22,9.9,137.062,0.096
19,3/23/2020 12:27,638238512,6135.05,-40.33,115.74,728410,82.12,172.69,-99.99,173.83,-99.99,174.97,-99.99,178.05,-9.99,179.23,-9.99,180.4,-9.99,7.02471E+22,9.9,137.06,0.096
20,3/23/2020 12:27,638238512.1,6134.458,-40.33,115.74,723300,81.544,200.2,-99.99,201.34,-99.99,202.48,-99.99,183.46,-9.99,184.51,-9.99,185.55,-9.99,7.90382E+22,9.9,137.057,0.096
21,3/23/2020 12:27,638238512.2,6133.894,-40.33,115.74,718431,80.995,229.61,-99.99,230.75,-99.99,231.89,-99.99,188.07,-9.99,189.01,-9.99,189.94,-9.99,8.84267E+22,9.9,137.054,0.096
22,3/23/2020 12:27,638238512.3,6133.338,-40.34,115.74,713630,80.454,262.02,-99.99,263.16,-99.99,264.3,-99.99,192.22,-9.99,193.05,-9.99,193.89,-9.99,9.87326E+22,9.9,137.052,0.096
23,3/23/2020 12:27,638238512.4,6132.788,-40.34,115.74,708880,79.918,297.76,-99.99,298.9,-99.99,300.04,-99.99,196.31,-9.99,197.06,-9.99,197.81,-9.99,1.09861E+23,9.9,137.049,0.096
24,3/23/2020 12:27,638238512.5,6132.289,-40.34,115.73,704569,79.433,333.76,-99.99,334.89,-99.99,336.03,-99.99,198.64,-9.99,199.32,-9.99,199.99,-9.99,1.21698E+23,9.9,137.046,0.096
25,3/23/2020 12:27,638238512.6,6131.826,-40.34,115.73,700569,78.982,370.76,-99.99,371.9,-99.99,373.04,-99.99,199.21,-9.99,199.83,-9.99,200.44,-9.99,1.34799E+23,9.9,137.044,0.096
26,3/23/2020 12:27,638238512.7,6131.354,-40.35,115.73,696491,78.522,412.59,-99.99,413.73,-99.99,414.87,-99.99,199.77,-9.99,200.32,-9.99,200.87,-9.99,1.49592E+23,9.9,137.041,0.096
27,3/23/2020 12:27,638238512.8,6130.888,-40.35,115.73,692464,78.068,458.35,-99.99,459.49,-99.99,460.63,-99.99,200.63,-9.99,201.13,-9.99,201.63,-9.99,1.65467E+23,9.9,137.038,0.096
28,3/23/2020 12:27,638238512.9,6130.446,-40.35,115.73,688643,77.637,506.24,-99.99,507.38,-99.99,508.52,-99.99,201.36,-9.99,201.81,-9.99,202.26,-9.99,1.82098E+23,9.9,137.036,0.097
29,3/23/2020 12:27,638238513,6130.045,-40.35,115.73,685177,77.246,553.93,-99.99,555.07,-99.99,556.21,-99.99,201.29,-9.99,201.7,-9.99,202.12,-9.99,1.99318E+23,9.9,137.033,0.097
30,3/23/2020 12:27,638238513.1,6129.595,-40.36,115.73,681286,76.808,612.68,-99.99,613.82,-99.99,614.96,-99.99,202.28,-9.99,202.66,-9.99,203.03,-9.99,2.19381E+23,9.9,137.03,0.097
31,3/23/2020 12:27,638238513.1,6129.494,-40.36,115.73,680413,76.709,626.65,-99.99,627.79,-99.99,628.93,-99.99,202.59,-9.99,202.95,-9.99,203.32,-9.99,2.24043E+23,9.9,137.03,0.097
32,3/23/2020 12:27,638238513.1,6129.394,-40.36,115.73,679548,76.612,640.77,-99.99,641.91,-99.99,643.05,-99.99,202.81,-9.99,203.17,-9.99,203.53,-9.99,2.28835E+23,9.9,137.029,0.097
33,3/23/2020 12:27,638238513.2,6129.293,-40.36,115.73,678675,76.513,655.34,-99.99,656.48,-99.99,657.62,-99.99,203.08,-9.99,203.44,-9.99,203.79,-9.99,2.33727E+23,9.9,137.028,0.097
34,3/23/2020 12:27,638238513.2,6129.193,-40.36,115.72,677810,76.416,670.08,-99.99,671.22,-99.99,672.36,-99.99,203.32,-9.99,203.66,-9.99,204.01,-9.99,2.38706E+23,9.9,137.028,0.097
35,3/23/2020 12:27,638238513.2,6129.092,-40.36,115.72,676937,76.317,685.28,-99.99,686.42,-99.99,687.56,-99.99,203.55,-9.99,203.89,-9.99,204.23,-9.99,2.43845E+23,9.9,137.027,0.097
36,3/23/2020 12:27,638238513.2,6128.991,-40.36,115.72,676064,76.219,700.81,-99.99,701.95,-99.99,703.09,-99.99,203.75,-9.99,204.08,-9.99,204.41,-9.99,2.4913E+23,9.9,137.026,0.097
37,3/23/2020 12:27,638238513.3,6128.891,-40.36,115.72,675199,76.121,716.52,-99.99,717.66,-99.99,718.8,-99.99,203.89,-9.99,204.21,-9.99,204.54,-9.99,2.54536E+23,9.9,137.025,0.097
38,3/23/2020 12:27,638238513.3,6128.79,-40.36,115.72,674325,76.023,732.73,-99.99,733.87,-99.99,735.01,-99.99,204.08,-9.99,204.4,-9.99,204.71,-9.99,2.6005E+23,9.9,137.025,0.097
39,3/23/2020 12:27,638238513.3,6128.69,-40.36,115.72,673460,75.925,749.13,-99.99,750.27,-99.99,751.41,-99.99,204.24,-9.99,204.55,-9.99,204.86,-9.99,2.65662E+23,9.9,137.024,0.097
40,3/23/2020 12:27,638238513.3,6128.589,-40.36,115.72,672587,75.827,766.05,-99.99,767.19,-99.99,768.33,-99.99,204.46,-9.99,204.77,-9.99,205.07,-9.99,2.71367E+23,9.9,137.023,0.097
41,3/23/2020 12:27,638238513.4,6128.488,-40.36,115.72,671713,75.728,783.33,-99.99,784.47,-99.99,785.61,-99.99,204.7,-9.99,205,-9.99,205.3,-9.99,2.77162E+23,9.9,137.023,0.097
42,3/23/2020 12:27,638238513.4,6128.388,-40.37,115.72,670848,75.631,800.81,-99.99,801.95,-99.99,803.09,-99.99,204.91,-9.99,205.2,-9.99,205.5,-9.99,2.83057E+23,9.9,137.022,0.097
43,3/23/2020 12:27,638238513.4,6128.287,-40.37,115.72,669975,75.532,818.84,-99.99,819.97,-99.99,821.11,-99.99,205.16,-9.99,205.45,-9.99,205.73,-9.99,2.89078E+23,9.9,137.021,0.097
44,3/23/2020 12:27,638238513.4,6128.186,-40.37,115.72,669101,75.434,837.25,-99.99,838.39,-99.99,839.52,-99.99,205.41,-9.99,205.69,-9.99,205.97,-9.99,2.95216E+23,9.9,137.02,0.097
45,3/23/2020 12:27,638238513.5,6128.086,-40.37,115.72,668236,75.336,855.86,-99.99,857,-99.99,858.14,-99.99,205.63,-9.99,205.91,-9.99,206.18,-9.99,3.01457E+23,9.9,137.02,0.097
46,3/23/2020 12:27,638238513.5,6127.985,-40.37,115.72,667362,75.238,875.06,-99.99,876.2,-99.99,877.34,-99.99,205.9,-9.99,206.17,-9.99,206.44,-9.99,3.07812E+23,9.9,137.019,0.097
47,3/23/2020 12:27,638238513.5,6127.884,-40.37,115.72,666488,75.139,894.67,-99.99,895.81,-99.99,896.94,-99.99,206.18,-9.99,206.44,-9.99,206.7,-9.99,3.1429E+23,9.9,137.018,0.097
48,3/23/2020 12:27,638238513.6,6127.783,-40.37,115.72,665615,75.041,914.68,-99.99,915.82,-99.99,916.96,-99.99,206.46,-9.99,206.72,-9.99,206.98,-9.99,3.20878E+23,9.9,137.018,0.097
49,3/23/2020 12:27,638238513.6,6127.683,-40.37,115.72,664750,74.943,934.92,-99.99,936.06,-99.99,937.2,-99.99,206.72,-9.99,206.97,-9.99,207.22,-9.99,3.27569E+23,9.9,137.017,0.097
50,3/23/2020 12:27,638238513.6,6127.582,-40.37,115.72,663876,74.845,955.78,-99.99,956.92,-99.99,958.06,-99.99,206.93,-9.99,207.18,-9.99,207.42,-9.99,3.34541E+23,9.9,137.016,0.097
51,3/23/2020 12:27,638238513.6,6127.481,-40.37,115.72,663002,74.746,977.1,-99.99,978.24,-99.99,979.38,-99.99,207.07,-9.99,207.31,-9.99,207.55,-9.99,3.41769E+23,9.9,137.015,0.097
52,3/23/2020 12:27,638238513.7,6127.38,-40.37,115.72,662128,74.648,998.88,-99.99,1000.02,-99.99,1001.16,-99.99,207.18,-9.99,207.42,-9.99,207.66,-9.99,3.49197E+23,9.9,137.014,0.097
53,3/23/2020 12:27,638238513.7,6127.279,-40.37,115.72,661254,74.549,1021.13,-99.99,1022.27,-99.99,1023.41,-99.99,207.26,-9.99,207.49,-9.99,207.72,-9.99,3.5685E+23,9.9,137.013,0.097
54,3/23/2020 12:27,638238513.7,6127.179,-40.37,115.72,660389,74.452,1043.65,-99.99,1044.79,-99.99,1045.93,-99.99,207.26,-9.99,207.48,-9.99,207.71,-9.99,3.6472E+23,9.9,137.012,0.098
55,3/23/2020 12:27,638238513.8,6127.078,-40.38,115.71,659515,74.353,1066.9,-99.99,1068.04,-99.99,1069.18,-99.99,207.29,-9.99,207.51,-9.99,207.74,-9.99,3.72781E+23,9.9,137.012,0.098
56,3/23/2020 12:27,638238513.8,6126.977,-40.38,115.71,658641,74.255,1090.66,-99.99,1091.8,-99.99,1092.94,-99.99,207.35,-9.99,207.57,-9.99,207.79,-9.99,3.8097E+23,9.9,137.011,0.098
57,3/23/2020 12:27,638238513.8,6126.876,-40.38,115.71,657767,74.156,1114.94,-99.99,1116.08,-99.99,1117.22,-99.99,207.45,-9.99,207.67,-9.99,207.88,-9.99,3.89262E+23,9.9,137.01,0.098
58,3/23/2020 12:27,638238513.9,6126.775,-40.38,115.71,656892,74.058,1139.75,-99.99,1140.89,-99.99,1142.03,-99.99,207.59,-9.99,207.8,-9.99,208,-9.99,3.97668E+23,9.9,137.009,0.098
59,3/23/2020 12:27,638238513.9,6126.674,-40.38,115.71,656018,73.959,1165.09,-99.99,1166.23,-99.99,1167.37,-99.99,207.77,-9.99,207.97,-9.99,208.18,-9.99,4.06156E+23,9.9,137.008,0.098
60,3/23/2020 12:27,638238513.9,6126.573,-40.38,115.71,655144,73.86,1190.97,-99.99,1192.11,-99.99,1193.25,-99.99,208.01,-9.99,208.21,-9.99,208.41,-9.99,4.14698E+23,9.9,137.007,0.098
61,3/23/2020 12:27,638238514,6126.472,-40.38,115.71,654270,73.762,1217.39,-99.99,1218.53,-99.99,1219.67,-99.99,208.3,-9.99,208.49,-9.99,208.69,-9.99,4.2331E+23,9.9,137.007,0.098
62,3/23/2020 12:27,638238514,6126.371,-40.38,115.71,653396,73.663,1244.36,-99.99,1245.5,-99.99,1246.63,-99.99,208.62,-9.99,208.81,-9.99,209.01,-9.99,4.32011E+23,9.9,137.006,0.098
63,3/23/2020 12:27,638238514,6126.27,-40.38,115.71,652522,73.565,1271.88,-99.99,1273.02,-99.99,1274.16,-99.99,208.97,-9.99,209.16,-9.99,209.34,-9.99,4.40836E+23,9.9,137.005,0.098
64,3/23/2020 12:27,638238514.1,6126.169,-40.38,115.71,651648,73.466,1299.96,-99.99,1301.1,-99.99,1302.24,-99.99,209.34,-9.99,209.52,-9.99,209.7,-9.99,4.49779E+23,9.9,137.004,0.098
65,3/23/2020 12:27,638238514.1,6126.068,-40.38,115.71,650773,73.368,1328.61,-99.99,1329.75,-99.99,1330.89,-99.99,209.73,-9.99,209.91,-9.99,210.09,-9.99,4.58829E+23,9.9,137.003,0.098
66,3/23/2020 12:27,638238514.1,6125.967,-40.38,115.71,649899,73.269,1357.84,-99.99,1358.98,-99.99,1360.12,-99.99,210.12,-9.99,210.29,-9.99,210.47,-9.99,4.68062E+23,9.9,137.002,0.098
67,3/23/2020 12:27,638238514.1,6125.866,-40.38,115.71,649025,73.17,1387.65,-99.99,1388.79,-99.99,1389.93,-99.99,210.5,-9.99,210.67,-9.99,210.85,-9.99,4.77463E+23,9.9,137.002,0.098
68,3/23/2020 12:27,638238514.2,6125.765,-40.39,115.71,648150,73.072,1418.07,-99.99,1419.21,-99.99,1420.35,-99.99,210.9,-9.99,211.07,-9.99,211.24,-9.99,4.87009E+23,9.9,137.001,0.098
69,3/23/2020 12:27,638238514.2,6125.664,-40.39,115.71,647276,72.973,1449.1,-99.99,1450.23,-99.99,1451.38,-99.99,211.25,-9.99,211.42,-9.99,211.59,-9.99,4.96829E+23,9.9,137,0.098
70,3/23/2020 12:27,638238514.3,6125.563,-40.39,115.71,646402,72.875,1480.75,-99.99,1481.89,-99.99,1483.03,-99.99,211.57,-9.99,211.74,-9.99,211.9,-9.99,5.06912E+23,9.9,136.999,0.098
71,3/23/2020 12:27,638238514.3,6125.462,-40.39,115.7,645527,72.776,1513.05,-99.99,1514.19,-99.99,1515.33,-99.99,211.88,-9.99,212.04,-9.99,212.2,-9.99,5.17216E+23,9.9,136.998,0.098
72,3/23/2020 12:27,638238514.3,6125.36,-40.39,115.7,644644,72.677,1546.34,-99.99,1547.48,-99.99,1548.62,-99.99,212.2,-9.99,212.36,-9.99,212.51,-9.99,5.27802E+23,9.9,136.997,0.098
73,3/23/2020 12:27,638238514.4,6125.259,-40.39,115.7,643769,72.578,1579.97,-99.99,1581.11,-99.99,1582.25,-99.99,212.46,-9.99,212.61,-9.99,212.76,-9.99,5.38638E+23,9.9,136.996,0.098
74,3/23/2020 12:27,638238514.4,6125.158,-40.39,115.7,642895,72.479,1614.3,-99.99,1615.44,-99.99,1616.58,-99.99,212.74,-9.99,212.89,-9.99,213.04,-9.99,5.49589E+23,9.9,136.995,0.098
75,3/23/2020 12:27,638238514.4,6125.057,-40.39,115.7,642020,72.381,1649.31,-99.99,1650.45,-99.99,1651.59,-99.99,213.12,-9.99,213.27,-9.99,213.42,-9.99,5.60515E+23,9.9,136.994,0.098
76,3/23/2020 12:27,638238514.5,6124.956,-40.39,115.7,641146,72.282,1685.02,-99.99,1686.16,-99.99,1687.3,-99.99,213.57,-9.99,213.71,-9.99,213.86,-9.99,5.71457E+23,9.9,136.993,0.098
77,3/23/2020 12:27,638238514.5,6124.854,-40.39,115.7,640262,72.183,1721.78,-99.99,1722.92,-99.99,1724.06,-99.99,214.08,-9.99,214.22,-9.99,214.36,-9.99,5.82523E+23,9.9,136.992,0.098
78,3/23/2020 12:27,638238514.5,6124.753,-40.39,115.7,639388,72.084,1758.89,-99.99,1760.03,-99.99,1761.17,-99.99,214.53,-9.99,214.67,-9.99,214.81,-9.99,5.93835E+23,9.9,136.991,0.099
79,3/23/2020 12:27,638238514.6,6124.652,-40.4,115.7,638513,71.985,1796.72,-99.99,1797.86,-99.99,1799,-99.99,214.97,-9.99,215.11,-9.99,215.24,-9.99,6.0536E+23,9.9,136.99,0.099
80,3/23/2020 12:27,638238514.6,6124.551,-40.4,115.7,637638,71.887,1835.29,-99.99,1836.43,-99.99,1837.57,-99.99,215.38,-9.99,215.52,-9.99,215.65,-9.99,6.17176E+23,9.9,136.989,0.099
81,3/23/2020 12:27,638238514.6,6124.449,-40.4,115.7,636755,71.787,1875.01,-99.99,1876.14,-99.99,1877.28,-99.99,215.8,-9.99,215.93,-9.99,216.06,-9.99,6.29325E+23,9.9,136.988,0.099
82,3/23/2020 12:27,638238514.7,6124.348,-40.4,115.7,635880,71.689,1915.11,-99.99,1916.25,-99.99,1917.39,-99.99,216.13,-9.99,216.26,-9.99,216.39,-9.99,6.41784E+23,9.9,136.987,0.099
83,3/23/2020 12:27,638238514.7,6124.246,-40.4,115.7,634997,71.589,1956.42,-99.99,1957.56,-99.99,1958.7,-99.99,216.41,-9.99,216.54,-9.99,216.66,-9.99,6.54784E+23,9.9,136.986,0.099
84,3/23/2020 12:27,638238514.8,6124.145,-40.4,115.69,634122,71.49,1998.16,-99.99,1999.3,-99.99,2000.44,-99.99,216.57,-9.99,216.7,-9.99,216.82,-9.99,6.6825E+23,9.9,136.985,0.099
85,3/23/2020 12:27,638238514.8,6124.043,-40.4,115.69,633238,71.391,2041.19,-99.99,2042.33,-99.99,2043.47,-99.99,216.8,-9.99,216.92,-9.99,217.04,-9.99,6.81942E+23,9.9,136.984,0.099
86,3/23/2020 12:27,638238514.9,6123.942,-40.4,115.69,632364,71.292,2084.66,-99.99,2085.8,-99.99,2086.94,-99.99,216.99,-9.99,217.11,-9.99,217.23,-9.99,6.95837E+23,9.9,136.982,0.099
87,3/23/2020 12:27,638238514.9,6123.84,-40.4,115.69,631480,71.193,2129.47,-99.99,2130.61,-99.99,2131.75,-99.99,217.16,-9.99,217.27,-9.99,217.39,-9.99,7.10249E+23,9.9,136.981,0.099
88,3/23/2020 12:27,638238515,6123.739,-40.41,115.69,630605,71.094,2174.77,-99.99,2175.91,-99.99,2177.05,-99.99,217.17,-9.99,217.28,-9.99,217.4,-9.99,7.25314E+23,9.9,136.98,0.099
89,3/23/2020 12:27,638238515,6123.637,-40.41,115.69,629722,70.994,2221.49,-99.99,2222.63,-99.99,2223.77,-99.99,217.23,-9.99,217.34,-9.99,217.45,-9.99,7.40692E+23,9.9,136.978,0.099
90,3/23/2020 12:27,638238515.1,6123.535,-40.41,115.69,628838,70.895,2269.2,-99.99,2270.34,-99.99,2271.48,-99.99,217.33,-9.99,217.44,-9.99,217.55,-9.99,7.56242E+23,9.9,136.977,0.099
91,3/23/2020 12:27,638238515.1,6123.433,-40.41,115.69,627954,70.795,2317.91,-99.99,2319.05,-99.99,2320.18,-99.99,217.51,-9.99,217.61,-9.99,217.72,-9.99,7.71858E+23,9.9,136.976,0.099
92,3/23/2020 12:27,638238515.2,6123.332,-40.41,115.69,627079,70.696,2367.12,-99.99,2368.26,-99.99,2369.4,-99.99,217.72,-9.99,217.82,-9.99,217.93,-9.99,7.87478E+23,9.9,136.975,0.099
93,3/23/2020 12:27,638238515.2,6123.23,-40.41,115.68,626195,70.597,2417.82,-99.99,2418.96,-99.99,2420.1,-99.99,218.02,-9.99,218.12,-9.99,218.23,-9.99,8.03232E+23,9.9,136.974,0.1
94,3/23/2020 12:27,638238515.2,6123.128,-40.41,115.68,625312,70.497,2469.55,-99.99,2470.68,-99.99,2471.82,-99.99,218.27,-9.99,218.37,-9.99,218.47,-9.99,8.19472E+23,9.9,136.972,0.1
95,3/23/2020 12:27,638238515.3,6123.026,-40.41,115.68,624428,70.397,2522.32,-99.99,2523.45,-99.99,2524.59,-99.99,218.52,-9.99,218.62,-9.99,218.71,-9.99,8.36041E+23,9.9,136.971,0.1
96,3/23/2020 12:27,638238515.3,6122.924,-40.42,115.68,623544,70.298,2576.14,-99.99,2577.28,-99.99,2578.42,-99.99,218.91,-9.99,219,-9.99,219.1,-9.99,8.52365E+23,9.9,136.97,0.1
97,3/23/2020 12:27,638238515.4,6122.823,-40.42,115.68,622669,70.199,2630.46,-99.99,2631.6,-99.99,2632.74,-99.99,219.36,-9.99,219.46,-9.99,219.55,-9.99,8.68525E+23,9.9,136.969,0.1
98,3/23/2020 12:27,638238515.4,6122.721,-40.42,115.68,621785,70.1,2686.35,-99.99,2687.49,-99.99,2688.63,-99.99,219.94,-9.99,220.04,-9.99,220.13,-9.99,8.84637E+23,9.9,136.968,0.1
99,3/23/2020 12:27,638238515.4,6122.619,-40.42,115.68,620901,70,2743.27,-99.99,2744.41,-99.99,2745.54,-99.99,220.59,-9.99,220.68,-9.99,220.77,-9.99,9.00732E+23,9.9,136.967,0.1
100,3/23/2020 12:27,638238515.5,6122.517,-40.42,115.68,620017,69.9,2801.21,-99.99,2802.35,-99.99,2803.49,-99.99,221.29,-9.99,221.38,-9.99,221.47,-9.99,9.16841E+23,9.9,136.966,0.1
101,3/23/2020 12:27,638238515.5,6122.416,-40.42,115.68,619142,69.802,2859.62,-99.99,2860.76,-99.99,2861.9,-99.99,221.93,-9.99,222.02,-9.99,222.11,-9.99,9.33249E+23,9.9,136.965,0.1
102,3/23/2020 12:27,638238515.6,6122.314,-40.42,115.68,618258,69.702,2919.66,-99.99,2920.8,-99.99,2921.94,-99.99,222.6,-9.99,222.69,-9.99,222.78,-9.99,9.49975E+23,9.9,136.964,0.1
103,3/23/2020 12:27,638238515.6,6122.212,-40.42,115.67,617374,69.602,2980.8,-99.99,2981.94,-99.99,2983.08,-99.99,223.14,-9.99,223.22,-9.99,223.31,-9.99,9.67554E+23,9.9,136.962,0.1
104,3/23/2020 12:27,638238515.7,6122.11,-40.42,115.67,616490,69.503,3043.11,-99.99,3044.24,-99.99,3045.38,-99.99,223.45,-9.99,223.53,-9.99,223.62,-9.99,9.86388E+23,9.9,136.961,0.1
105,3/23/2020 12:27,638238515.8,6122.007,-40.43,115.67,615597,69.402,3107.27,-99.99,3108.41,-99.99,3109.55,-99.99,223.64,-9.99,223.73,-9.99,223.81,-9.99,1.00632E+24,9.9,136.959,0.1
106,3/23/2020 12:27,638238515.8,6121.905,-40.43,115.67,614713,69.302,3172.12,-99.99,3173.26,-99.99,3174.4,-99.99,223.63,-9.99,223.71,-9.99,223.79,-9.99,1.02737E+24,9.9,136.957,0.101
107,3/23/2020 12:27,638238515.9,6121.803,-40.43,115.67,613829,69.203,3238.34,-99.99,3239.48,-99.99,3240.62,-99.99,223.52,-9.99,223.6,-9.99,223.68,-9.99,1.04933E+24,9.9,136.955,0.101
108,3/23/2020 12:27,638238516,6121.7,-40.43,115.67,612936,69.102,3306.63,-99.99,3307.77,-99.99,3308.91,-99.99,223.54,-9.99,223.62,-9.99,223.7,-9.99,1.07136E+24,9.9,136.953,0.101
109,3/23/2020 12:27,638238516,6121.598,-40.43,115.66,612052,69.002,3375.66,-99.99,3376.8,-99.99,3377.94,-99.99,223.64,-9.99,223.72,-9.99,223.79,-9.99,1.09325E+24,9.9,136.952,0.101
110,3/23/2020 12:27,638238516.1,6121.495,-40.43,115.66,611159,68.901,3446.78,-99.99,3447.92,-99.99,3449.06,-99.99,223.89,-9.99,223.97,-9.99,224.04,-9.99,1.11504E+24,9.9,136.95,0.101
111,3/23/2020 12:27,638238516.1,6121.393,-40.44,115.66,610274,68.802,3518.61,-99.99,3519.74,-99.99,3520.88,-99.99,224.14,-9.99,224.22,-9.99,224.29,-9.99,1.137E+24,9.9,136.949,0.101
112,3/23/2020 12:27,638238516.2,6121.29,-40.44,115.66,609381,68.701,3592.56,-99.99,3593.7,-99.99,3594.84,-99.99,224.46,-9.99,224.53,-9.99,224.6,-9.99,1.15928E+24,9.9,136.947,0.101
113,3/23/2020 12:27,638238516.2,6121.188,-40.44,115.66,608497,68.601,3667.24,-99.99,3668.38,-99.99,3669.52,-99.99,224.7,-9.99,224.77,-9.99,224.84,-9.99,1.18207E+24,9.9,136.946,0.101
114,3/23/2020 12:27,638238516.3,6121.085,-40.44,115.66,607604,68.501,3744.13,-99.99,3745.27,-99.99,3746.41,-99.99,225.01,-9.99,225.08,-9.99,225.15,-9.99,1.20522E+24,9.9,136.944,0.101
115,3/23/2020 12:27,638238516.4,6120.983,-40.44,115.66,606720,68.401,3821.75,-99.99,3822.89,-99.99,3824.03,-99.99,225.36,-9.99,225.43,-9.99,225.5,-9.99,1.22827E+24,9.9,136.943,0.101
116,3/23/2020 12:27,638238516.4,6120.88,-40.44,115.66,605826,68.3,3901.62,-99.99,3902.76,-99.99,3903.9,-99.99,225.85,-9.99,225.91,-9.99,225.98,-9.99,1.25125E+24,9.9,136.942,0.101
117,3/23/2020 12:27,638238516.4,6120.778,-40.44,115.65,604942,68.201,3982.18,-99.99,3983.32,-99.99,3984.46,-99.99,226.37,-9.99,226.44,-9.99,226.5,-9.99,1.27413E+24,9.9,136.94,0.102
118,3/23/2020 12:27,638238516.5,6120.675,-40.45,115.65,604049,68.1,4065,-99.99,4066.14,-99.99,4067.28,-99.99,227.01,-9.99,227.07,-9.99,227.14,-9.99,1.29696E+24,9.9,136.939,0.102
119,3/23/2020 12:27,638238516.5,6120.573,-40.45,115.65,603164,68,4148.48,-99.99,4149.62,-99.99,4150.76,-99.99,227.68,-9.99,227.74,-9.99,227.81,-9.99,1.31971E+24,9.9,136.938,0.102
