Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24
161,7/22/2020 5:12,648666802.5,6120.109,-39.34,327.91,599140,67.547,4487.79,-99.99,4489.16,-99.99,4490.53,-99.99,222.18,-9.99,222.24,-9.99,222.31,-9.99,1.46302E+24,9.9,45.447,10.742
162,7/22/2020 5:12,648666802.7,6120.006,-39.35,327.91,598247,67.446,4582.96,-99.99,4584.33,-99.99,4585.7,-99.99,222.67,-9.99,222.74,-9.99,222.8,-9.99,1.49072E+24,9.9,45.45,10.743
163,7/22/2020 5:12,648666802.8,6119.903,-39.35,327.91,597354,67.345,4679.95,-99.99,4681.32,-99.99,4682.69,-99.99,223.11,-9.99,223.17,-9.99,223.24,-9.99,1.5193E+24,9.9,45.454,10.743
164,7/22/2020 5:12,648666802.9,6119.8,-39.35,327.91,596460,67.244,4778.76,-99.99,4780.13,-99.99,4781.5,-99.99,223.7,-9.99,223.76,-9.99,223.82,-9.99,1.54729E+24,9.9,45.456,10.743
165,7/22/2020 5:12,648666803,6119.696,-39.36,327.9,595558,67.143,4880.35,-99.99,4881.72,-99.99,4883.09,-99.99,224.45,-9.99,224.51,-9.99,224.57,-9.99,1.57488E+24,9.9,45.458,10.743
166,7/22/2020 5:12,648666803.1,6119.593,-39.36,327.9,594665,67.042,4982.75,-99.99,4984.12,-99.99,4985.49,-99.99,225.15,-9.99,225.22,-9.99,225.28,-9.99,1.60288E+24,9.9,45.461,10.743
167,7/22/2020 5:12,648666803.3,6119.49,-39.36,327.9,593771,66.941,5087.01,-99.99,5088.38,-99.99,5089.75,-99.99,225.72,-9.99,225.78,-9.99,225.84,-9.99,1.63236E+24,9.9,45.464,10.743
168,7/22/2020 5:12,648666803.5,6119.387,-39.37,327.9,592878,66.841,5193.2,-99.99,5194.58,-99.99,5195.95,-99.99,226.18,-9.99,226.24,-9.99,226.3,-9.99,1.663E+24,9.9,45.468,10.743
169,7/22/2020 5:12,648666803.6,6119.283,-39.37,327.9,591975,66.739,5302.46,-99.99,5303.83,-99.99,5305.2,-99.99,226.65,-9.99,226.7,-9.99,226.76,-9.99,1.69451E+24,9.9,45.472,10.743
170,7/22/2020 5:12,648666803.8,6119.18,-39.38,327.9,591082,66.638,5412.73,-99.99,5414.1,-99.99,5415.47,-99.99,227.03,-9.99,227.08,-9.99,227.14,-9.99,1.72685E+24,9.9,45.476,10.743
171,7/22/2020 5:12,648666804,6119.076,-39.38,327.9,590180,66.536,5526.2,-99.99,5527.57,-99.99,5528.94,-99.99,227.43,-9.99,227.48,-9.99,227.54,-9.99,1.75993E+24,9.9,45.48,10.743
172,7/22/2020 5:12,648666804.2,6118.972,-39.39,327.89,589277,66.435,5641.85,-99.99,5643.22,-99.99,5644.59,-99.99,227.81,-9.99,227.87,-9.99,227.92,-9.99,1.79372E+24,9.9,45.484,10.743
173,7/22/2020 5:12,648666804.4,6118.868,-39.39,327.89,588375,66.333,5759.73,-99.99,5761.1,-99.99,5762.48,-99.99,228.16,-9.99,228.22,-9.99,228.27,-9.99,1.82841E+24,9.9,45.488,10.744
174,7/22/2020 5:12,648666804.5,6118.764,-39.39,327.89,587472,66.231,5879.9,-99.99,5881.27,-99.99,5882.65,-99.99,228.49,-9.99,228.54,-9.99,228.59,-9.99,1.86389E+24,9.9,45.492,10.744
175,7/22/2020 5:12,648666804.7,6118.66,-39.4,327.89,586570,66.129,6002.4,-99.99,6003.77,-99.99,6005.15,-99.99,228.83,-9.99,228.88,-9.99,228.94,-9.99,1.89986E+24,9.9,45.496,10.744
176,7/22/2020 5:12,648666804.9,6118.556,-39.4,327.89,585668,66.028,6127.25,-99.99,6128.63,-99.99,6130,-99.99,229.23,-9.99,229.29,-9.99,229.34,-9.99,1.93597E+24,9.9,45.5,10.744
177,7/22/2020 5:12,648666805,6118.452,-39.41,327.89,584765,65.926,6254.47,-99.99,6255.84,-99.99,6257.21,-99.99,229.68,-9.99,229.73,-9.99,229.78,-9.99,1.97231E+24,9.9,45.504,10.744
178,7/22/2020 5:12,648666805.2,6118.348,-39.41,327.89,583863,65.824,6384.07,-99.99,6385.44,-99.99,6386.81,-99.99,230.13,-9.99,230.17,-9.99,230.22,-9.99,2.00931E+24,9.9,45.508,10.744
179,7/22/2020 5:12,648666805.5,6118.244,-39.42,327.88,582960,65.722,6516.16,-99.99,6517.53,-99.99,6518.9,-99.99,230.4,-9.99,230.45,-9.99,230.5,-9.99,2.04845E+24,9.9,45.513,10.744
180,7/22/2020 5:12,648666805.7,6118.139,-39.42,327.88,582049,65.62,6652.15,-99.99,6653.52,-99.99,6654.89,-99.99,230.61,-9.99,230.66,-9.99,230.71,-9.99,2.08927E+24,9.9,45.519,10.744
181,7/22/2020 5:12,648666805.9,6118.035,-39.43,327.88,581146,65.518,6789.48,-99.99,6790.85,-99.99,6792.22,-99.99,230.96,-9.99,231,-9.99,231.05,-9.99,2.1292E+24,9.9,45.522,10.744
182,7/22/2020 5:12,648666806,6117.931,-39.43,327.88,580244,65.416,6929.39,-99.99,6930.76,-99.99,6932.13,-99.99,231.45,-9.99,231.5,-9.99,231.54,-9.99,2.16846E+24,9.9,45.526,10.744
183,7/22/2020 5:12,648666806.2,6117.826,-39.44,327.88,579332,65.313,7073.22,-99.99,7074.6,-99.99,7075.97,-99.99,232.07,-9.99,232.12,-9.99,232.16,-9.99,2.20755E+24,9.9,45.529,10.745
184,7/22/2020 5:12,648666806.3,6117.722,-39.44,327.88,578430,65.212,7218.25,-99.99,7219.62,-99.99,7220.99,-99.99,232.69,-9.99,232.74,-9.99,232.78,-9.99,2.24677E+24,9.9,45.532,10.745
185,7/22/2020 5:12,648666806.5,6117.618,-39.44,327.87,577527,65.11,7365.84,-99.99,7367.21,-99.99,7368.58,-99.99,233.35,-9.99,233.39,-9.99,233.43,-9.99,2.28632E+24,9.9,45.536,10.745
186,7/22/2020 5:12,648666806.6,6117.513,-39.45,327.87,576615,65.007,7517.46,-99.99,7518.83,-99.99,7520.21,-99.99,234.07,-9.99,234.11,-9.99,234.15,-9.99,2.32617E+24,9.9,45.54,10.745
187,7/22/2020 5:12,648666806.8,6117.409,-39.45,327.87,575712,64.905,7670.27,-99.99,7671.64,-99.99,7673.01,-99.99,234.73,-9.99,234.77,-9.99,234.81,-9.99,2.36679E+24,9.9,45.544,10.745
188,7/22/2020 5:12,648666807.1,6117.304,-39.46,327.87,574801,64.803,7827.31,-99.99,7828.69,-99.99,7830.06,-99.99,235.21,-9.99,235.25,-9.99,235.29,-9.99,2.41029E+24,9.9,45.55,10.745
189,7/22/2020 5:12,648666807.3,6117.199,-39.46,327.87,573890,64.7,7987.28,-99.99,7988.65,-99.99,7990.03,-99.99,235.6,-9.99,235.64,-9.99,235.68,-9.99,2.45546E+24,9.9,45.556,10.745
190,7/22/2020 5:12,648666807.5,6117.094,-39.47,327.87,572978,64.597,8150.2,-99.99,8151.58,-99.99,8152.95,-99.99,236.12,-9.99,236.16,-9.99,236.2,-9.99,2.50003E+24,9.9,45.56,10.745
191,7/22/2020 5:12,648666807.7,6116.989,-39.47,327.86,572066,64.494,8316.05,-99.99,8317.42,-99.99,8318.8,-99.99,236.74,-9.99,236.78,-9.99,236.82,-9.99,2.54424E+24,9.9,45.564,10.745
192,7/22/2020 5:12,648666807.8,6116.884,-39.48,327.86,571155,64.391,8484.82,-99.99,8486.19,-99.99,8487.56,-99.99,237.4,-9.99,237.44,-9.99,237.48,-9.99,2.58862E+24,9.9,45.568,10.746
193,7/22/2020 5:12,648666808,6116.779,-39.48,327.86,570243,64.289,8656.53,-99.99,8657.9,-99.99,8659.27,-99.99,238.06,-9.99,238.1,-9.99,238.14,-9.99,2.6337E+24,9.9,45.572,10.746
194,7/22/2020 5:12,648666808.2,6116.674,-39.49,327.86,569331,64.186,8831.23,-99.99,8832.6,-99.99,8833.98,-99.99,238.72,-9.99,238.76,-9.99,238.8,-9.99,2.67942E+24,9.9,45.576,10.746
195,7/22/2020 5:12,648666808.4,6116.569,-39.49,327.86,568420,64.083,9008.98,-99.99,9010.35,-99.99,9011.72,-99.99,239.37,-9.99,239.41,-9.99,239.44,-9.99,2.72597E+24,9.9,45.581,10.746
196,7/22/2020 5:12,648666808.7,6116.464,-39.5,327.86,567508,63.98,9189.82,-99.99,9191.19,-99.99,9192.57,-99.99,239.99,-9.99,240.03,-9.99,240.06,-9.99,2.7735E+24,9.9,45.586,10.746
197,7/22/2020 5:12,648666808.9,6116.358,-39.51,327.85,566588,63.877,9375.61,-99.99,9376.99,-99.99,9378.36,-99.99,240.56,-9.99,240.59,-9.99,240.63,-9.99,2.82292E+24,9.9,45.592,10.746
198,7/22/2020 5:12,648666809.4,6116.252,-39.52,327.85,565667,63.773,9564.91,-99.99,9566.28,-99.99,9567.65,-99.99,240.65,-9.99,240.69,-9.99,240.72,-9.99,2.87873E+24,9.9,45.603,10.747
199,7/22/2020 5:12,648666809.7,6116.146,-39.53,327.85,564746,63.669,9757.98,-99.99,9759.35,-99.99,9760.72,-99.99,240.67,-9.99,240.71,-9.99,240.74,-9.99,2.93659E+24,9.9,45.611,10.747
200,7/22/2020 5:12,648666810.1,6116.039,-39.54,327.84,563817,63.564,9956.82,-99.99,9958.19,-99.99,9959.56,-99.99,240.69,-9.99,240.72,-9.99,240.75,-9.99,2.99629E+24,9.9,45.619,10.747
201,7/22/2020 5:12,648666810.5,6115.932,-39.55,327.84,562888,63.46,10159.75,-99.99,10161.12,-99.99,10162.5,-99.99,240.59,-9.99,240.63,-9.99,240.66,-9.99,3.05852E+24,9.9,45.628,10.747
202,7/22/2020 5:12,648666810.9,6115.825,-39.55,327.83,561959,63.355,10366.93,-99.99,10368.3,-99.99,10369.67,-99.99,240.47,-9.99,240.5,-9.99,240.53,-9.99,3.12254E+24,9.9,45.637,10.747
203,7/22/2020 5:12,648666811.1,6115.718,-39.56,327.83,561029,63.25,10578.36,-99.99,10579.73,-99.99,10581.11,-99.99,240.52,-9.99,240.55,-9.99,240.58,-9.99,3.1855E+24,9.9,45.643,10.748
204,7/22/2020 5:12,648666811.4,6115.611,-39.57,327.83,560100,63.145,10793.99,-99.99,10795.36,-99.99,10796.73,-99.99,240.75,-9.99,240.78,-9.99,240.82,-9.99,3.24729E+24,9.9,45.648,10.748
205,7/22/2020 5:12,648666811.9,6115.504,-39.58,327.82,559170,63.04,11013.96,-99.99,11015.33,-99.99,11016.7,-99.99,240.65,-9.99,240.68,-9.99,240.71,-9.99,3.31496E+24,9.9,45.66,10.748
206,7/22/2020 5:12,648666812.2,6115.396,-39.59,327.82,558232,62.935,11240.62,-99.99,11241.99,-99.99,11243.37,-99.99,240.58,-9.99,240.61,-9.99,240.64,-9.99,3.38407E+24,9.9,45.668,10.748
207,7/22/2020 5:12,648666812.5,6115.289,-39.6,327.82,557303,62.83,11469.8,-99.99,11471.17,-99.99,11472.54,-99.99,240.64,-9.99,240.67,-9.99,240.7,-9.99,3.45221E+24,9.9,45.675,10.748
208,7/22/2020 5:12,648666812.9,6115.181,-39.61,327.82,556365,62.724,11705.76,-99.99,11707.13,-99.99,11708.5,-99.99,240.78,-9.99,240.81,-9.99,240.84,-9.99,3.52115E+24,9.9,45.682,10.749
209,7/22/2020 5:12,648666813.2,6115.073,-39.61,327.81,555426,62.618,11946.42,-99.99,11947.79,-99.99,11949.16,-99.99,240.97,-9.99,240.99,-9.99,241.02,-9.99,3.59085E+24,9.9,45.689,10.749
210,7/22/2020 5:12,648666813.5,6114.966,-39.62,327.81,554497,62.514,12189.54,-99.99,12190.91,-99.99,12192.29,-99.99,241.18,-9.99,241.2,-9.99,241.23,-9.99,3.66074E+24,9.9,45.696,10.749
211,7/22/2020 5:12,648666813.8,6114.858,-39.63,327.81,553559,62.408,12439.7,-99.99,12441.07,-99.99,12442.44,-99.99,241.47,-9.99,241.5,-9.99,241.52,-9.99,3.73128E+24,9.9,45.703,10.749
212,7/22/2020 5:12,648666814.1,6114.75,-39.64,327.8,552620,62.302,12694.67,-99.99,12696.04,-99.99,12697.41,-99.99,241.79,-9.99,241.82,-9.99,241.84,-9.99,3.80275E+24,9.9,45.711,10.749
213,7/22/2020 5:12,648666814.5,6114.642,-39.65,327.8,551682,62.196,12954.6,-99.99,12955.97,-99.99,12957.35,-99.99,241.97,-9.99,242,-9.99,242.02,-9.99,3.87767E+24,9.9,45.72,10.75
214,7/22/2020 5:12,648666815.2,6114.532,-39.67,327.79,550726,62.088,13224.84,-99.99,13226.21,-99.99,13227.59,-99.99,241.77,-9.99,241.8,-9.99,241.82,-9.99,3.96188E+24,9.9,45.737,10.75
215,7/22/2020 5:12,648666815.6,6114.423,-39.68,327.79,549779,61.982,13498.43,-99.99,13499.8,-99.99,13501.17,-99.99,241.57,-9.99,241.59,-9.99,241.62,-9.99,4.04721E+24,9.9,45.747,10.75
216,7/22/2020 5:12,648666815.9,6114.314,-39.68,327.79,548832,61.875,13777.7,-99.99,13779.08,-99.99,13780.45,-99.99,241.73,-9.99,241.76,-9.99,241.78,-9.99,4.12815E+24,9.9,45.752,10.751
217,7/22/2020 5:12,648666816.1,6114.205,-39.69,327.79,547885,61.768,14062.42,-99.99,14063.8,-99.99,14065.17,-99.99,242.15,-9.99,242.17,-9.99,242.19,-9.99,4.20624E+24,9.9,45.757,10.751
218,7/22/2020 5:12,648666816.3,6114.097,-39.69,327.78,546946,61.662,14349.78,-99.99,14351.15,-99.99,14352.52,-99.99,242.68,-9.99,242.7,-9.99,242.72,-9.99,4.28285E+24,9.9,45.762,10.751
219,7/22/2020 5:12,648666816.5,6113.988,-39.7,327.78,545999,61.555,14645,-99.99,14646.37,-99.99,14647.75,-99.99,243.37,-9.99,243.39,-9.99,243.42,-9.99,4.35848E+24,9.9,45.767,10.751
220,7/22/2020 5:12,648666816.8,6113.88,-39.71,327.78,545060,61.45,14942.69,-99.99,14944.06,-99.99,14945.43,-99.99,244.02,-9.99,244.05,-9.99,244.07,-9.99,4.43518E+24,9.9,45.774,10.751
221,7/22/2020 5:12,648666817.5,6113.77,-39.73,327.77,544104,61.342,15251.56,-99.99,15252.93,-99.99,15254.3,-99.99,244.25,-9.99,244.27,-9.99,244.29,-9.99,4.5227E+24,9.9,45.79,10.752
222,7/22/2020 5:12,648666818,6113.66,-39.74,327.77,543148,61.234,15566.56,-99.99,15567.93,-99.99,15569.3,-99.99,244.43,-9.99,244.45,-9.99,244.47,-9.99,4.61264E+24,9.9,45.801,10.752
223,7/22/2020 5:12,648666818.3,6113.551,-39.74,327.76,542201,61.127,15884.78,-99.99,15886.15,-99.99,15887.53,-99.99,244.76,-9.99,244.78,-9.99,244.8,-9.99,4.70062E+24,9.9,45.808,10.752
224,7/22/2020 5:12,648666818.7,6113.441,-39.75,327.76,541245,61.019,16212.01,-99.99,16213.38,-99.99,16214.76,-99.99,245.21,-9.99,245.23,-9.99,245.25,-9.99,4.7887E+24,9.9,45.817,10.752
225,7/22/2020 5:12,648666819.1,6113.331,-39.77,327.76,540289,60.912,16545.43,-99.99,16546.8,-99.99,16548.17,-99.99,245.58,-9.99,245.6,-9.99,245.62,-9.99,4.87969E+24,9.9,45.827,10.753
226,7/22/2020 5:12,648666819.7,6113.22,-39.78,327.75,539324,60.803,16888.44,-99.99,16889.81,-99.99,16891.18,-99.99,245.78,-9.99,245.8,-9.99,245.82,-9.99,4.9769E+24,9.9,45.842,10.753
227,7/22/2020 5:12,648666820.1,6113.109,-39.79,327.75,538359,60.694,17238.16,-99.99,17239.53,-99.99,17240.9,-99.99,246.16,-9.99,246.18,-9.99,246.19,-9.99,5.07218E+24,9.9,45.849,10.753
228,7/22/2020 5:12,648666820.3,6112.999,-39.8,327.75,537403,60.586,17591.18,-99.99,17592.55,-99.99,17593.92,-99.99,246.75,-9.99,246.77,-9.99,246.78,-9.99,5.16367E+24,9.9,45.855,10.753
229,7/22/2020 5:12,648666820.6,6112.889,-39.8,327.74,536446,60.479,17950.49,-99.99,17951.86,-99.99,17953.24,-99.99,247.45,-9.99,247.47,-9.99,247.49,-9.99,5.25418E+24,9.9,45.861,10.754
230,7/22/2020 5:12,648666820.9,6112.779,-39.81,327.74,535490,60.371,18316.07,-99.99,18317.45,-99.99,18318.82,-99.99,248.19,-9.99,248.21,-9.99,248.23,-9.99,5.34508E+24,9.9,45.868,10.754
231,7/22/2020 5:12,648666821.5,6112.668,-39.83,327.73,534525,60.262,18691.55,-99.99,18692.93,-99.99,18694.3,-99.99,248.74,-9.99,248.76,-9.99,248.78,-9.99,5.44263E+24,9.9,45.882,10.754
232,7/22/2020 5:12,648666822.9,6112.555,-39.86,327.72,533542,60.151,19081.64,-99.99,19083.01,-99.99,19084.38,-99.99,248.31,-9.99,248.33,-9.99,248.35,-9.99,5.56588E+24,9.9,45.916,10.755
233,7/22/2020 5:12,648666823.4,6112.442,-39.88,327.72,532560,60.04,19480.37,-99.99,19481.74,-99.99,19483.11,-99.99,248.13,-9.99,248.15,-9.99,248.16,-9.99,5.68635E+24,9.9,45.927,10.755
234,7/22/2020 5:12,648666823.7,6112.329,-39.88,327.71,531578,59.93,19887.33,-99.99,19888.7,-99.99,19890.08,-99.99,248.45,-9.99,248.47,-9.99,248.49,-9.99,5.79762E+24,9.9,45.933,10.756
235,7/22/2020 5:12,648666823.9,6112.218,-39.89,327.71,530612,59.821,20294.65,-99.99,20296.02,-99.99,20297.39,-99.99,249.01,-9.99,249.03,-9.99,249.05,-9.99,5.903E+24,9.9,45.938,10.756
236,7/22/2020 5:12,648666824.1,6112.106,-39.9,327.71,529638,59.711,20712.95,-99.99,20714.32,-99.99,20715.69,-99.99,249.81,-9.99,249.82,-9.99,249.84,-9.99,6.00551E+24,9.9,45.944,10.756
237,7/22/2020 5:12,648666824.6,6111.994,-39.91,327.7,528664,59.601,21138.61,-99.99,21139.98,-99.99,21141.35,-99.99,250.5,-9.99,250.51,-9.99,250.53,-9.99,6.11207E+24,9.9,45.955,10.756
238,7/22/2020 5:12,648666824.8,6111.883,-39.91,327.7,527699,59.492,21567.84,-99.99,21569.21,-99.99,21570.58,-99.99,251.28,-9.99,251.3,-9.99,251.31,-9.99,6.21672E+24,9.9,45.961,10.756
239,7/22/2020 5:12,648666825.1,6111.772,-39.92,327.7,526734,59.384,22004.28,-99.99,22005.66,-99.99,22007.03,-99.99,252.22,-9.99,252.23,-9.99,252.25,-9.99,6.31902E+24,9.9,45.967,10.756
240,7/22/2020 5:12,648666825.4,6111.66,-39.93,327.7,525760,59.274,22451.9,-99.99,22453.27,-99.99,22454.64,-99.99,253.22,-9.99,253.23,-9.99,253.25,-9.99,6.42211E+24,9.9,45.975,10.757
241,7/22/2020 5:12,648666825.8,6111.549,-39.94,327.69,524794,59.165,22902.76,-99.99,22904.13,-99.99,22905.51,-99.99,254.16,-9.99,254.18,-9.99,254.19,-9.99,6.52671E+24,9.9,45.983,10.757
242,7/22/2020 5:12,648666826.2,6111.437,-39.95,327.69,523820,59.055,23365.14,-99.99,23366.51,-99.99,23367.89,-99.99,255.11,-9.99,255.12,-9.99,255.14,-9.99,6.63376E+24,9.9,45.993,10.757
243,7/22/2020 5:12,648666826.9,6111.324,-39.97,327.68,522837,58.944,23839.54,-99.99,23840.91,-99.99,23842.28,-99.99,255.85,-9.99,255.86,-9.99,255.88,-9.99,6.74885E+24,9.9,46.009,10.758
244,7/22/2020 5:12,648666827.7,6111.21,-39.99,327.67,521846,58.832,24326.7,-99.99,24328.07,-99.99,24329.45,-99.99,256.37,-9.99,256.38,-9.99,256.4,-9.99,6.87277E+24,9.9,46.028,10.758
245,7/22/2020 5:12,648666828.2,6111.097,-40,327.67,520863,58.722,24818.4,-99.99,24819.77,-99.99,24821.14,-99.99,256.92,-9.99,256.93,-9.99,256.95,-9.99,6.99667E+24,9.9,46.04,10.758
246,7/22/2020 5:12,648666828.5,6110.984,-40.01,327.67,519880,58.611,25318.7,-99.99,25320.07,-99.99,25321.45,-99.99,257.73,-9.99,257.75,-9.99,257.76,-9.99,7.11521E+24,9.9,46.047,10.759
247,7/22/2020 5:12,648666828.7,6110.871,-40.02,327.66,518897,58.5,25827.29,-99.99,25828.67,-99.99,25830.04,-99.99,258.74,-9.99,258.76,-9.99,258.77,-9.99,7.2298E+24,9.9,46.053,10.759
248,7/22/2020 5:12,648666830,6110.756,-40.05,327.65,517896,58.387,26353.94,-99.99,26355.31,-99.99,26356.69,-99.99,259.15,-9.99,259.16,-9.99,259.17,-9.99,7.36567E+24,9.9,46.083,10.76
249,7/22/2020 5:12,648666830.6,6110.641,-40.06,327.65,516896,58.274,26890.49,-99.99,26891.86,-99.99,26893.24,-99.99,259.56,-9.99,259.58,-9.99,259.59,-9.99,7.50362E+24,9.9,46.097,10.76
250,7/22/2020 5:12,648666831.2,6110.525,-40.08,327.64,515887,58.161,27441.74,-99.99,27443.11,-99.99,27444.49,-99.99,260.13,-9.99,260.14,-9.99,260.15,-9.99,7.6408E+24,9.9,46.112,10.76
251,7/22/2020 5:12,648666831.7,6110.41,-40.09,327.63,514886,58.048,27998.12,-99.99,27999.49,-99.99,28000.86,-99.99,260.76,-9.99,260.77,-9.99,260.78,-9.99,7.77684E+24,9.9,46.123,10.761
252,7/22/2020 5:12,648666832.2,6110.295,-40.11,327.63,513886,57.935,28564.31,-99.99,28565.68,-99.99,28567.05,-99.99,261.49,-9.99,261.5,-9.99,261.51,-9.99,7.91203E+24,9.9,46.135,10.761
253,7/22/2020 5:12,648666832.7,6110.18,-40.12,327.63,512885,57.822,29140.29,-99.99,29141.66,-99.99,29143.03,-99.99,262.26,-9.99,262.28,-9.99,262.29,-9.99,8.04767E+24,9.9,46.147,10.761
254,7/22/2020 5:12,648666833.2,6110.065,-40.13,327.62,511884,57.709,29726.13,-99.99,29727.51,-99.99,29728.88,-99.99,263.06,-9.99,263.07,-9.99,263.08,-9.99,8.18462E+24,9.9,46.159,10.762
255,7/22/2020 5:12,648666833.7,6109.95,-40.15,327.62,510884,57.597,30321.87,-99.99,30323.24,-99.99,30324.61,-99.99,263.93,-9.99,263.94,-9.99,263.95,-9.99,8.32111E+24,9.9,46.17,10.762
256,7/22/2020 5:12,648666834.1,6109.835,-40.16,327.61,509883,57.484,30927.43,-99.99,30928.8,-99.99,30930.17,-99.99,264.9,-9.99,264.91,-9.99,264.92,-9.99,8.45633E+24,9.9,46.18,10.762
257,7/22/2020 5:12,648666834.4,6109.721,-40.17,327.61,508891,57.372,31537.36,-99.99,31538.74,-99.99,31540.11,-99.99,265.93,-9.99,265.94,-9.99,265.95,-9.99,8.58974E+24,9.9,46.188,10.763
258,7/22/2020 5:12,648666834.9,6109.606,-40.18,327.6,507890,57.259,32162.38,-99.99,32163.75,-99.99,32165.12,-99.99,266.98,-9.99,266.99,-9.99,267.01,-9.99,8.72527E+24,9.9,46.2,10.763
259,7/22/2020 5:12,648666835.3,6109.491,-40.19,327.6,506889,57.146,32797.19,-99.99,32798.56,-99.99,32799.93,-99.99,268.1,-9.99,268.11,-9.99,268.12,-9.99,8.86056E+24,9.9,46.209,10.763
260,7/22/2020 5:12,648666835.6,6109.376,-40.2,327.6,505888,57.033,33441.72,-99.99,33443.09,-99.99,33444.46,-99.99,269.32,-9.99,269.33,-9.99,269.34,-9.99,8.99374E+24,9.9,46.217,10.763
261,7/22/2020 5:12,648666836,6109.261,-40.21,327.59,504887,56.921,34095.88,-99.99,34097.25,-99.99,34098.63,-99.99,270.58,-9.99,270.59,-9.99,270.6,-9.99,9.12681E+24,9.9,46.226,10.764
262,7/22/2020 5:12,648666836.5,6109.146,-40.22,327.59,503886,56.808,34759.78,-99.99,34761.15,-99.99,34762.52,-99.99,271.8,-9.99,271.81,-9.99,271.83,-9.99,9.26264E+24,9.9,46.238,10.764
263,7/22/2020 5:12,648666837,6109.031,-40.23,327.58,502885,56.695,35433.59,-99.99,35434.96,-99.99,35436.33,-99.99,273,-9.99,273.02,-9.99,273.03,-9.99,9.40067E+24,9.9,46.249,10.764
264,7/22/2020 5:12,648666837.5,6108.915,-40.25,327.58,501875,56.581,36123.4,-99.99,36124.77,-99.99,36126.14,-99.99,274.24,-9.99,274.25,-9.99,274.26,-9.99,9.54048E+24,9.9,46.261,10.765
265,7/22/2020 5:12,648666838,6108.8,-40.26,327.57,500874,56.468,36817.45,-99.99,36818.83,-99.99,36820.2,-99.99,275.42,-9.99,275.43,-9.99,275.44,-9.99,9.68216E+24,9.9,46.273,10.765
266,7/22/2020 5:12,648666838.4,6108.684,-40.27,327.57,499864,56.354,37527.93,-99.99,37529.3,-99.99,37530.68,-99.99,276.66,-9.99,276.67,-9.99,276.68,-9.99,9.82492E+24,9.9,46.285,10.765
267,7/22/2020 5:12,648666839,6108.568,-40.29,327.56,498855,56.24,38248.91,-99.99,38250.28,-99.99,38251.65,-99.99,277.88,-9.99,277.89,-9.99,277.9,-9.99,9.96971E+24,9.9,46.298,10.765
268,7/22/2020 5:12,648666839.6,6108.452,-40.3,327.56,497845,56.127,38980.57,-99.99,38981.94,-99.99,38983.31,-99.99,279.05,-9.99,279.06,-9.99,279.07,-9.99,1.01175E+25,9.9,46.312,10.766
269,7/22/2020 5:12,648666840,6108.335,-40.32,327.55,496826,56.012,39729.43,-99.99,39730.8,-99.99,39732.17,-99.99,280.32,-9.99,280.33,-9.99,280.34,-9.99,1.02654E+25,9.9,46.323,10.766
270,7/22/2020 5:12,648666840.5,6108.219,-40.33,327.55,495816,55.898,40482.7,-99.99,40484.08,-99.99,40485.45,-99.99,281.57,-9.99,281.58,-9.99,281.58,-9.99,1.04137E+25,9.9,46.335,10.767
271,7/22/2020 5:12,648666841.2,6108.102,-40.35,327.54,494797,55.783,41253.57,-99.99,41254.94,-99.99,41256.31,-99.99,282.78,-9.99,282.79,-9.99,282.8,-9.99,1.05665E+25,9.9,46.351,10.767
272,7/22/2020 5:12,648666841.7,6107.985,-40.36,327.54,493778,55.668,42035.74,-99.99,42037.11,-99.99,42038.48,-99.99,284,-9.99,284.01,-9.99,284.02,-9.99,1.07205E+25,9.9,46.364,10.767
273,7/22/2020 5:12,648666842.3,6107.868,-40.38,327.53,492760,55.553,42829.32,-99.99,42830.69,-99.99,42832.06,-99.99,285.22,-9.99,285.22,-9.99,285.23,-9.99,1.08763E+25,9.9,46.378,10.768
274,7/22/2020 5:12,648666842.9,6107.75,-40.39,327.53,491732,55.437,43641.38,-99.99,43642.75,-99.99,43644.12,-99.99,286.44,-9.99,286.45,-9.99,286.46,-9.99,1.10352E+25,9.9,46.393,10.768
275,7/22/2020 5:12,648666843.4,6107.633,-40.4,327.52,490713,55.323,44458.21,-99.99,44459.58,-99.99,44460.95,-99.99,287.7,-9.99,287.7,-9.99,287.71,-9.99,1.11926E+25,9.9,46.404,10.768
276,7/22/2020 5:12,648666844,6107.515,-40.42,327.51,489686,55.207,45293.84,-99.99,45295.21,-99.99,45296.59,-99.99,288.95,-9.99,288.96,-9.99,288.97,-9.99,1.13534E+25,9.9,46.42,10.769
277,7/22/2020 5:12,648666844.6,6107.397,-40.44,327.51,488658,55.091,46141.53,-99.99,46142.9,-99.99,46144.27,-99.99,290.18,-9.99,290.19,-9.99,290.2,-9.99,1.15168E+25,9.9,46.434,10.769
278,7/22/2020 5:12,648666845.3,6107.279,-40.46,327.5,487630,54.975,47001.5,-99.99,47002.88,-99.99,47004.25,-99.99,291.36,-9.99,291.37,-9.99,291.38,-9.99,1.16841E+25,9.9,46.451,10.77
279,7/22/2020 5:12,648666845.9,6107.16,-40.47,327.5,486594,54.858,47881.37,-99.99,47882.74,-99.99,47884.11,-99.99,292.59,-9.99,292.59,-9.99,292.6,-9.99,1.18529E+25,9.9,46.466,10.77
