Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24
202,2/9/2020 2:20,634486873.7,6114.434,-8.71,6.76,549875,61.992,13159.31,-99.99,13160.24,-99.99,13161.18,-99.99,245.64,-9.99,245.66,-9.99,245.68,-9.99,3.8801E+24,9.9,154.004,22.383
203,2/9/2020 2:20,634486873.9,6114.326,-8.71,6.76,548936,61.887,13424.67,-99.99,13425.6,-99.99,13426.54,-99.99,245.55,-9.99,245.57,-9.99,245.58,-9.99,3.95984E+24,9.9,154.004,22.383
204,2/9/2020 2:20,634486874.1,6114.217,-8.71,6.75,547989,61.78,13697.9,-99.99,13698.83,-99.99,13699.77,-99.99,245.68,-9.99,245.7,-9.99,245.71,-9.99,4.03829E+24,9.9,154.005,22.383
205,2/9/2020 2:20,634486874.2,6114.108,-8.71,6.75,547042,61.673,13976.46,-99.99,13977.4,-99.99,13978.33,-99.99,245.96,-9.99,245.98,-9.99,246,-9.99,4.11568E+24,9.9,154.006,22.384
206,2/9/2020 2:20,634486874.4,6114,-8.71,6.75,546103,61.567,14257.67,-99.99,14258.61,-99.99,14259.54,-99.99,246.37,-9.99,246.38,-9.99,246.4,-9.99,4.19162E+24,9.9,154.006,22.384
207,2/9/2020 2:20,634486874.5,6113.892,-8.7,6.75,545165,61.461,14544,-99.99,14544.93,-99.99,14545.87,-99.99,246.9,-9.99,246.91,-9.99,246.93,-9.99,4.26659E+24,9.9,154.006,22.384
208,2/9/2020 2:20,634486874.6,6113.783,-8.7,6.75,544217,61.355,14838.09,-99.99,14839.02,-99.99,14839.96,-99.99,247.57,-9.99,247.59,-9.99,247.6,-9.99,4.34098E+24,9.9,154.007,22.384
209,2/9/2020 2:20,634486874.8,6113.675,-8.7,6.74,543279,61.249,15134.61,-99.99,15135.54,-99.99,15136.48,-99.99,248.14,-9.99,248.15,-9.99,248.17,-9.99,4.41765E+24,9.9,154.008,22.384
210,2/9/2020 2:20,634486875.1,6113.566,-8.7,6.74,542331,61.142,15439.26,-99.99,15440.2,-99.99,15441.13,-99.99,248.59,-9.99,248.6,-9.99,248.62,-9.99,4.4984E+24,9.9,154.008,22.384
211,2/9/2020 2:20,634486875.3,6113.457,-8.7,6.74,541384,61.035,15749.47,-99.99,15750.41,-99.99,15751.34,-99.99,249.06,-9.99,249.08,-9.99,249.09,-9.99,4.58003E+24,9.9,154.009,22.385
212,2/9/2020 2:20,634486875.5,6113.348,-8.69,6.73,540436,60.928,16065.23,-99.99,16066.17,-99.99,16067.1,-99.99,249.68,-9.99,249.69,-9.99,249.7,-9.99,4.66042E+24,9.9,154.01,22.385
213,2/9/2020 2:20,634486875.6,6113.239,-8.69,6.73,539489,60.822,16386.47,-99.99,16387.41,-99.99,16388.34,-99.99,250.38,-9.99,250.4,-9.99,250.41,-9.99,4.74014E+24,9.9,154.01,22.385
214,2/9/2020 2:20,634486875.8,6113.13,-8.69,6.73,538541,60.715,16713.19,-99.99,16714.12,-99.99,16715.06,-99.99,251.14,-9.99,251.15,-9.99,251.16,-9.99,4.82018E+24,9.9,154.011,22.385
215,2/9/2020 2:20,634486876,6113.021,-8.69,6.73,537594,60.608,17045.43,-99.99,17046.37,-99.99,17047.3,-99.99,251.87,-9.99,251.89,-9.99,251.9,-9.99,4.90162E+24,9.9,154.011,22.385
216,2/9/2020 2:20,634486876.2,6112.912,-8.69,6.72,536646,60.501,17383.29,-99.99,17384.23,-99.99,17385.16,-99.99,252.61,-9.99,252.62,-9.99,252.64,-9.99,4.98424E+24,9.9,154.012,22.385
217,2/9/2020 2:20,634486876.4,6112.803,-8.68,6.72,535699,60.394,17726.88,-99.99,17727.82,-99.99,17728.75,-99.99,253.31,-9.99,253.32,-9.99,253.33,-9.99,5.06875E+24,9.9,154.013,22.386
218,2/9/2020 2:20,634486876.7,6112.693,-8.68,6.72,534742,60.286,18079.53,-99.99,18080.47,-99.99,18081.4,-99.99,254.01,-9.99,254.02,-9.99,254.03,-9.99,5.15532E+24,9.9,154.014,22.386
219,2/9/2020 2:20,634486876.9,6112.583,-8.68,6.71,533786,60.179,18438.24,-99.99,18439.17,-99.99,18440.11,-99.99,254.68,-9.99,254.69,-9.99,254.7,-9.99,5.24381E+24,9.9,154.014,22.386
220,2/9/2020 2:20,634486877.2,6112.473,-8.68,6.71,532830,60.071,18803.12,-99.99,18804.06,-99.99,18804.99,-99.99,255.32,-9.99,255.33,-9.99,255.34,-9.99,5.33416E+24,9.9,154.015,22.386
221,2/9/2020 2:20,634486877.4,6112.363,-8.67,6.7,531873,59.963,19174.31,-99.99,19175.25,-99.99,19176.18,-99.99,255.94,-9.99,255.95,-9.99,255.96,-9.99,5.42623E+24,9.9,154.016,22.387
222,2/9/2020 2:20,634486877.7,6112.253,-8.67,6.7,530917,59.855,19551.93,-99.99,19552.86,-99.99,19553.8,-99.99,256.55,-9.99,256.56,-9.99,256.57,-9.99,5.51994E+24,9.9,154.017,22.387
223,2/9/2020 2:20,634486877.9,6112.142,-8.67,6.7,529951,59.746,19939.54,-99.99,19940.47,-99.99,19941.41,-99.99,257.23,-9.99,257.24,-9.99,257.25,-9.99,5.61444E+24,9.9,154.018,22.387
224,2/9/2020 2:20,634486878.1,6112.032,-8.67,6.69,528995,59.638,20330.18,-99.99,20331.11,-99.99,20332.05,-99.99,257.95,-9.99,257.96,-9.99,257.98,-9.99,5.70843E+24,9.9,154.018,22.387
225,2/9/2020 2:20,634486878.3,6111.922,-8.66,6.69,528038,59.531,20727.31,-99.99,20728.24,-99.99,20729.18,-99.99,258.74,-9.99,258.75,-9.99,258.76,-9.99,5.80227E+24,9.9,154.019,22.388
226,2/9/2020 2:20,634486878.6,6111.811,-8.66,6.69,527073,59.422,21134.69,-99.99,21135.62,-99.99,21136.56,-99.99,259.51,-9.99,259.52,-9.99,259.53,-9.99,5.89868E+24,9.9,154.02,22.388
227,2/9/2020 2:20,634486878.9,6111.7,-8.66,6.68,526108,59.313,21548.9,-99.99,21549.84,-99.99,21550.77,-99.99,260.21,-9.99,260.22,-9.99,260.23,-9.99,5.99811E+24,9.9,154.021,22.388
228,2/9/2020 2:20,634486879.1,6111.589,-8.66,6.68,525142,59.204,21970.1,-99.99,21971.04,-99.99,21971.97,-99.99,260.91,-9.99,260.92,-9.99,260.93,-9.99,6.09896E+24,9.9,154.022,22.388
229,2/9/2020 2:20,634486879.4,6111.478,-8.65,6.67,524177,59.095,22398.38,-99.99,22399.32,-99.99,22400.25,-99.99,261.62,-9.99,261.63,-9.99,261.64,-9.99,6.2009E+24,9.9,154.023,22.389
230,2/9/2020 2:20,634486879.7,6111.366,-8.65,6.67,523203,58.985,22837.81,-99.99,22838.74,-99.99,22839.68,-99.99,262.31,-9.99,262.32,-9.99,262.33,-9.99,6.30596E+24,9.9,154.024,22.389
231,2/9/2020 2:20,634486880,6111.254,-8.65,6.67,522228,58.876,23284.7,-99.99,23285.64,-99.99,23286.57,-99.99,262.98,-9.99,262.99,-9.99,263,-9.99,6.4131E+24,9.9,154.024,22.389
232,2/9/2020 2:20,634486880.2,6111.142,-8.64,6.66,521254,58.766,23739.11,-99.99,23740.04,-99.99,23740.98,-99.99,263.75,-9.99,263.76,-9.99,263.77,-9.99,6.51906E+24,9.9,154.025,22.389
233,2/9/2020 2:20,634486880.4,6111.031,-8.64,6.66,520289,58.657,24196.82,-99.99,24197.76,-99.99,24198.69,-99.99,264.57,-9.99,264.58,-9.99,264.59,-9.99,6.62428E+24,9.9,154.026,22.39
234,2/9/2020 2:20,634486880.6,6110.919,-8.64,6.66,519314,58.547,24666.07,-99.99,24667,-99.99,24667.94,-99.99,265.48,-9.99,265.49,-9.99,265.5,-9.99,6.72939E+24,9.9,154.027,22.39
235,2/9/2020 2:20,634486880.9,6110.808,-8.64,6.65,518349,58.438,25138.47,-99.99,25139.4,-99.99,25140.34,-99.99,266.4,-9.99,266.41,-9.99,266.42,-9.99,6.83462E+24,9.9,154.027,22.39
236,2/9/2020 2:20,634486881.1,6110.696,-8.63,6.65,517374,58.328,25622.6,-99.99,25623.54,-99.99,25624.47,-99.99,267.34,-9.99,267.35,-9.99,267.36,-9.99,6.9418E+24,9.9,154.028,22.39
237,2/9/2020 2:20,634486881.4,6110.583,-8.63,6.64,516391,58.218,26118.83,-99.99,26119.76,-99.99,26120.7,-99.99,268.22,-9.99,268.23,-9.99,268.24,-9.99,7.05312E+24,9.9,154.029,22.391
238,2/9/2020 2:20,634486881.8,6110.471,-8.63,6.64,515417,58.108,26618.69,-99.99,26619.63,-99.99,26620.56,-99.99,268.9,-9.99,268.91,-9.99,268.92,-9.99,7.16982E+24,9.9,154.031,22.391
239,2/9/2020 2:20,634486882.2,6110.357,-8.62,6.63,514425,57.996,27136.01,-99.99,27136.94,-99.99,27137.88,-99.99,269.58,-9.99,269.59,-9.99,269.6,-9.99,7.29082E+24,9.9,154.032,22.392
240,2/9/2020 2:20,634486882.6,6110.243,-8.62,6.63,513433,57.884,27662.1,-99.99,27663.03,-99.99,27663.97,-99.99,270.22,-9.99,270.23,-9.99,270.24,-9.99,7.41454E+24,9.9,154.033,22.392
241,2/9/2020 2:20,634486882.9,6110.13,-8.62,6.62,512450,57.773,28192.36,-99.99,28193.3,-99.99,28194.23,-99.99,270.88,-9.99,270.89,-9.99,270.9,-9.99,7.53826E+24,9.9,154.034,22.392
242,2/9/2020 2:20,634486883.2,6110.016,-8.61,6.62,511458,57.661,28736.2,-99.99,28737.14,-99.99,28738.07,-99.99,271.64,-9.99,271.65,-9.99,271.66,-9.99,7.66212E+24,9.9,154.035,22.392
243,2/9/2020 2:20,634486883.5,6109.902,-8.61,6.61,510466,57.549,29288.94,-99.99,29289.87,-99.99,29290.81,-99.99,272.45,-9.99,272.46,-9.99,272.47,-9.99,7.7863E+24,9.9,154.036,22.393
244,2/9/2020 2:20,634486883.8,6109.789,-8.61,6.61,509482,57.439,29845.69,-99.99,29846.63,-99.99,29847.56,-99.99,273.23,-9.99,273.24,-9.99,273.25,-9.99,7.91169E+24,9.9,154.037,22.393
245,2/9/2020 2:20,634486884.1,6109.674,-8.6,6.6,508482,57.326,30421.45,-99.99,30422.39,-99.99,30423.32,-99.99,274.08,-9.99,274.09,-9.99,274.1,-9.99,8.0392E+24,9.9,154.038,22.393
246,2/9/2020 2:20,634486884.4,6109.56,-8.6,6.6,507490,57.214,31001.47,-99.99,31002.4,-99.99,31003.34,-99.99,274.84,-9.99,274.85,-9.99,274.86,-9.99,8.16987E+24,9.9,154.039,22.394
247,2/9/2020 2:20,634486884.8,6109.445,-8.6,6.59,506489,57.101,31596.17,-99.99,31597.11,-99.99,31598.04,-99.99,275.56,-9.99,275.57,-9.99,275.58,-9.99,8.30471E+24,9.9,154.04,22.394
248,2/9/2020 2:20,634486885.3,6109.33,-8.59,6.59,505488,56.988,32200.82,-99.99,32201.76,-99.99,32202.69,-99.99,276.19,-9.99,276.19,-9.99,276.2,-9.99,8.44461E+24,9.9,154.042,22.395
249,2/9/2020 2:20,634486885.7,6109.214,-8.59,6.58,504478,56.874,32821.05,-99.99,32821.98,-99.99,32822.92,-99.99,276.82,-9.99,276.83,-9.99,276.84,-9.99,8.58747E+24,9.9,154.043,22.395
250,2/9/2020 2:20,634486886,6109.098,-8.58,6.57,503468,56.761,33451.63,-99.99,33452.56,-99.99,33453.5,-99.99,277.59,-9.99,277.6,-9.99,277.61,-9.99,8.72827E+24,9.9,154.044,22.395
251,2/9/2020 2:20,634486886.3,6108.983,-8.58,6.57,502467,56.648,34086.91,-99.99,34087.84,-99.99,34088.78,-99.99,278.42,-9.99,278.43,-9.99,278.43,-9.99,8.86755E+24,9.9,154.045,22.396
252,2/9/2020 2:20,634486886.6,6108.867,-8.58,6.57,501458,56.534,34737.91,-99.99,34738.85,-99.99,34739.78,-99.99,279.32,-9.99,279.33,-9.99,279.34,-9.99,9.00773E+24,9.9,154.046,22.396
253,2/9/2020 2:20,634486887,6108.752,-8.57,6.56,500456,56.421,35393.59,-99.99,35394.52,-99.99,35395.46,-99.99,280.12,-9.99,280.13,-9.99,280.13,-9.99,9.1516E+24,9.9,154.047,22.396
254,2/9/2020 2:20,634486887.4,6108.635,-8.57,6.55,499438,56.306,36071.46,-99.99,36072.4,-99.99,36073.33,-99.99,280.9,-9.99,280.9,-9.99,280.91,-9.99,9.30108E+24,9.9,154.049,22.397
255,2/9/2020 2:20,634486887.8,6108.518,-8.56,6.55,498419,56.191,36760.41,-99.99,36761.35,-99.99,36762.28,-99.99,281.68,-9.99,281.69,-9.99,281.7,-9.99,9.45219E+24,9.9,154.05,22.397
256,2/9/2020 2:20,634486888.2,6108.401,-8.56,6.54,497401,56.077,37460.64,-99.99,37461.57,-99.99,37462.51,-99.99,282.42,-9.99,282.42,-9.99,282.43,-9.99,9.60727E+24,9.9,154.052,22.398
257,2/9/2020 2:20,634486888.7,6108.283,-8.55,6.53,496373,55.961,38178.55,-99.99,38179.48,-99.99,38180.42,-99.99,283.11,-9.99,283.12,-9.99,283.12,-9.99,9.76739E+24,9.9,154.053,22.398
258,2/9/2020 2:20,634486889.2,6108.165,-8.55,6.52,495346,55.845,38908.51,-99.99,38909.44,-99.99,38910.38,-99.99,283.76,-9.99,283.76,-9.99,283.77,-9.99,9.93147E+24,9.9,154.055,22.399
259,2/9/2020 2:20,634486889.6,6108.047,-8.54,6.52,494318,55.729,39650.71,-99.99,39651.65,-99.99,39652.58,-99.99,284.42,-9.99,284.43,-9.99,284.44,-9.99,1.00972E+25,9.9,154.056,22.399
260,2/9/2020 2:20,634486890,6107.929,-8.54,6.51,493291,55.613,40405.23,-99.99,40406.16,-99.99,40407.1,-99.99,285.16,-9.99,285.16,-9.99,285.17,-9.99,1.02629E+25,9.9,154.058,22.4
261,2/9/2020 2:20,634486890.3,6107.811,-8.54,6.51,492263,55.497,41172.01,-99.99,41172.95,-99.99,41173.88,-99.99,285.98,-9.99,285.99,-9.99,285.99,-9.99,1.04275E+25,9.9,154.059,22.4
262,2/9/2020 2:20,634486890.7,6107.692,-8.53,6.5,491227,55.381,41957.66,-99.99,41958.59,-99.99,41959.53,-99.99,286.89,-9.99,286.89,-9.99,286.9,-9.99,1.05928E+25,9.9,154.06,22.4
263,2/9/2020 2:20,634486891.1,6107.574,-8.53,6.49,490200,55.265,42749.07,-99.99,42750,-99.99,42750.94,-99.99,287.75,-9.99,287.76,-9.99,287.76,-9.99,1.07603E+25,9.9,154.061,22.401
264,2/9/2020 2:20,634486891.5,6107.455,-8.52,6.49,489163,55.148,43559.84,-99.99,43560.77,-99.99,43561.71,-99.99,288.64,-9.99,288.65,-9.99,288.65,-9.99,1.09305E+25,9.9,154.063,22.401
265,2/9/2020 2:20,634486891.9,6107.336,-8.52,6.48,488127,55.031,44383.39,-99.99,44384.32,-99.99,44385.26,-99.99,289.57,-9.99,289.58,-9.99,289.59,-9.99,1.11014E+25,9.9,154.064,22.401
266,2/9/2020 2:20,634486892.2,6107.217,-8.52,6.48,487090,54.914,45219.71,-99.99,45220.64,-99.99,45221.58,-99.99,290.58,-9.99,290.59,-9.99,290.59,-9.99,1.12714E+25,9.9,154.065,22.402
267,2/9/2020 2:20,634486892.6,6107.099,-8.51,6.47,486062,54.798,46061.61,-99.99,46062.55,-99.99,46063.48,-99.99,291.61,-9.99,291.62,-9.99,291.62,-9.99,1.14406E+25,9.9,154.066,22.402
268,2/9/2020 2:20,634486892.9,6106.98,-8.51,6.47,485026,54.681,46923.35,-99.99,46924.28,-99.99,46925.22,-99.99,292.73,-9.99,292.74,-9.99,292.74,-9.99,1.16101E+25,9.9,154.067,22.402
269,2/9/2020 2:20,634486893.2,6106.861,-8.5,6.46,483989,54.565,47797.83,-99.99,47798.76,-99.99,47799.7,-99.99,293.87,-9.99,293.88,-9.99,293.88,-9.99,1.17806E+25,9.9,154.068,22.403
270,2/9/2020 2:20,634486893.6,6106.742,-8.5,6.46,482953,54.448,48685.16,-99.99,48686.09,-99.99,48687.03,-99.99,295.01,-9.99,295.01,-9.99,295.02,-9.99,1.1953E+25,9.9,154.07,22.403
271,2/9/2020 2:20,634486894,6106.623,-8.5,6.45,481916,54.331,49585.57,-99.99,49586.51,-99.99,49587.44,-99.99,296.09,-9.99,296.1,-9.99,296.1,-9.99,1.21296E+25,9.9,154.071,22.404
272,2/9/2020 2:20,634486894.5,6106.503,-8.49,6.44,480871,54.213,50507.04,-99.99,50507.98,-99.99,50508.91,-99.99,297.18,-9.99,297.18,-9.99,297.19,-9.99,1.23098E+25,9.9,154.073,22.404
273,2/9/2020 2:20,634486894.9,6106.382,-8.49,6.44,479817,54.094,51450.07,-99.99,51451.01,-99.99,51451.94,-99.99,298.27,-9.99,298.27,-9.99,298.28,-9.99,1.24938E+25,9.9,154.074,22.405
274,2/9/2020 2:20,634486895.4,6106.261,-8.48,6.43,478762,53.975,52407.3,-99.99,52408.23,-99.99,52409.17,-99.99,299.31,-9.99,299.31,-9.99,299.32,-9.99,1.26821E+25,9.9,154.076,22.405
275,2/9/2020 2:20,634486895.9,6106.14,-8.48,6.42,477708,53.856,53379,-99.99,53379.94,-99.99,53380.87,-99.99,300.32,-9.99,300.32,-9.99,300.33,-9.99,1.28737E+25,9.9,154.077,22.406
276,2/9/2020 2:20,634486896.4,6106.019,-8.47,6.41,476654,53.738,54365.39,-99.99,54366.32,-99.99,54367.26,-99.99,301.34,-9.99,301.35,-9.99,301.35,-9.99,1.30671E+25,9.9,154.079,22.406
277,2/9/2020 2:20,634486896.8,6105.897,-8.47,6.41,475591,53.618,55374.84,-99.99,55375.78,-99.99,55376.71,-99.99,302.43,-9.99,302.44,-9.99,302.44,-9.99,1.32616E+25,9.9,154.08,22.407
278,2/9/2020 2:20,634486897.3,6105.776,-8.46,6.4,474536,53.499,56390.92,-99.99,56391.85,-99.99,56392.79,-99.99,303.49,-9.99,303.5,-9.99,303.5,-9.99,1.34578E+25,9.9,154.082,22.407
279,2/9/2020 2:20,634486897.7,6105.654,-8.46,6.39,473473,53.379,57430.51,-99.99,57431.44,-99.99,57432.38,-99.99,304.63,-9.99,304.63,-9.99,304.64,-9.99,1.36549E+25,9.9,154.083,22.407
280,2/9/2020 2:20,634486898.1,6105.532,-8.45,6.39,472410,53.259,58485.33,-99.99,58486.27,-99.99,58487.2,-99.99,305.77,-9.99,305.77,-9.99,305.78,-9.99,1.38539E+25,9.9,154.085,22.408
281,2/9/2020 2:20,634486898.6,6105.41,-8.45,6.38,471347,53.139,59555.58,-99.99,59556.52,-99.99,59557.45,-99.99,306.88,-9.99,306.88,-9.99,306.89,-9.99,1.40562E+25,9.9,154.086,22.408
282,2/9/2020 2:20,634486899.1,6105.287,-8.44,6.37,470275,53.018,60650.46,-99.99,60651.4,-99.99,60652.33,-99.99,307.99,-9.99,308,-9.99,308,-9.99,1.42629E+25,9.9,154.088,22.409
283,2/9/2020 2:20,634486899.7,6105.164,-8.43,6.36,469203,52.898,61761.54,-99.99,61762.48,-99.99,61763.41,-99.99,309.06,-9.99,309.06,-9.99,309.07,-9.99,1.4474E+25,9.9,154.09,22.409
284,2/9/2020 2:20,634486900.1,6105.04,-8.43,6.36,468122,52.776,62898.21,-99.99,62899.15,-99.99,62900.08,-99.99,310.19,-9.99,310.2,-9.99,310.2,-9.99,1.46865E+25,9.9,154.092,22.41
285,2/9/2020 2:20,634486900.6,6104.917,-8.42,6.35,467050,52.655,64042.2,-99.99,64043.13,-99.99,64044.07,-99.99,311.33,-9.99,311.33,-9.99,311.34,-9.99,1.48991E+25,9.9,154.093,22.41
286,2/9/2020 2:20,634486901.1,6104.793,-8.42,6.34,465969,52.533,65212.2,-99.99,65213.13,-99.99,65214.07,-99.99,312.51,-9.99,312.51,-9.99,312.52,-9.99,1.5114E+25,9.9,154.095,22.411
287,2/9/2020 2:20,634486901.6,6104.669,-8.41,6.33,464888,52.411,66399.18,-99.99,66400.12,-99.99,66401.05,-99.99,313.64,-9.99,313.64,-9.99,313.65,-9.99,1.53336E+25,9.9,154.097,22.412
288,2/9/2020 2:20,634486902.1,6104.544,-8.41,6.33,463799,52.288,67613.13,-99.99,67614.06,-99.99,67615,-99.99,314.82,-9.99,314.83,-9.99,314.83,-9.99,1.55552E+25,9.9,154.098,22.412
289,2/9/2020 2:20,634486902.6,6104.42,-8.4,6.32,462718,52.166,68834.73,-99.99,68835.66,-99.99,68836.6,-99.99,315.99,-9.99,316,-9.99,316,-9.99,1.57778E+25,9.9,154.1,22.413
290,2/9/2020 2:20,634486903.1,6104.295,-8.4,6.31,461628,52.044,70083.87,-99.99,70084.8,-99.99,70085.74,-99.99,317.18,-9.99,317.18,-9.99,317.19,-9.99,1.6004E+25,9.9,154.102,22.413
291,2/9/2020 2:20,634486903.6,6104.17,-8.39,6.3,460538,51.921,71350.9,-99.99,71351.84,-99.99,71352.77,-99.99,318.38,-9.99,318.39,-9.99,318.39,-9.99,1.62317E+25,9.9,154.103,22.414
292,2/9/2020 2:20,634486904.2,6104.044,-8.38,6.29,459440,51.797,72646.32,-99.99,72647.25,-99.99,72648.19,-99.99,319.6,-9.99,319.61,-9.99,319.61,-9.99,1.64632E+25,9.9,154.105,22.414
293,2/9/2020 2:20,634486904.8,6103.918,-8.38,6.28,458341,51.673,73960.34,-99.99,73961.27,-99.99,73962.21,-99.99,320.77,-9.99,320.78,-9.99,320.78,-9.99,1.66999E+25,9.9,154.107,22.415
294,2/9/2020 2:20,634486905.5,6103.791,-8.37,6.27,457234,51.548,75304.07,-99.99,75305,-99.99,75305.94,-99.99,321.89,-9.99,321.89,-9.99,321.89,-9.99,1.69446E+25,9.9,154.109,22.416
295,2/9/2020 2:20,634486906.2,6103.663,-8.36,6.26,456118,51.422,76678.49,-99.99,76679.43,-99.99,76680.36,-99.99,322.93,-9.99,322.93,-9.99,322.94,-9.99,1.71981E+25,9.9,154.112,22.416
296,2/9/2020 2:20,634486906.9,6103.534,-8.35,6.25,454993,51.295,78084.46,-99.99,78085.39,-99.99,78086.33,-99.99,323.99,-9.99,324,-9.99,324,-9.99,1.7456E+25,9.9,154.114,22.417
297,2/9/2020 2:20,634486907.7,6103.405,-8.35,6.24,453868,51.169,79511.68,-99.99,79512.61,-99.99,79513.55,-99.99,324.99,-9.99,324.99,-9.99,325,-9.99,1.77205E+25,9.9,154.117,22.418
298,2/9/2020 2:20,634486908.4,6103.275,-8.34,6.23,452734,51.041,80971.87,-99.99,80972.8,-99.99,80973.74,-99.99,326,-9.99,326,-9.99,326.01,-9.99,1.79901E+25,9.9,154.119,22.419
299,2/9/2020 2:20,634486909.1,6103.145,-8.33,6.22,451600,50.913,82454.31,-99.99,82455.25,-99.99,82456.18,-99.99,327,-9.99,327,-9.99,327.01,-9.99,1.82634E+25,9.9,154.122,22.419
300,2/9/2020 2:20,634486909.7,6103.015,-8.32,6.21,450466,50.785,83959.11,-99.99,83960.04,-99.99,83960.98,-99.99,328.09,-9.99,328.09,-9.99,328.09,-9.99,1.8535E+25,9.9,154.124,22.42
301,2/9/2020 2:20,634486910.3,6102.885,-8.32,6.2,449333,50.657,85486.27,-99.99,85487.21,-99.99,85488.14,-99.99,329.19,-9.99,329.19,-9.99,329.2,-9.99,1.88088E+25,9.9,154.126,22.421
302,2/9/2020 2:20,634486911.1,6102.754,-8.31,6.18,448190,50.529,87048.23,-99.99,87049.17,-99.99,87050.1,-99.99,330.22,-9.99,330.23,-9.99,330.23,-9.99,1.90927E+25,9.9,154.129,22.421
303,2/9/2020 2:20,634486912.1,6102.621,-8.3,6.17,447030,50.398,88658.36,-99.99,88659.29,-99.99,88660.23,-99.99,331.2,-9.99,331.21,-9.99,331.21,-9.99,1.93883E+25,9.9,154.132,22.422
304,2/9/2020 2:20,634486912.8,6102.488,-8.29,6.16,445870,50.267,90293.34,-99.99,90294.27,-99.99,90295.21,-99.99,332.23,-9.99,332.23,-9.99,332.23,-9.99,1.9685E+25,9.9,154.134,22.423
305,2/9/2020 2:20,634486913.3,6102.356,-8.28,6.15,444718,50.137,91940.56,-99.99,91941.5,-99.99,91942.43,-99.99,333.33,-9.99,333.34,-9.99,333.34,-9.99,1.99775E+25,9.9,154.136,22.424
306,2/9/2020 2:20,634486914,6102.224,-8.27,6.14,443567,50.007,93612.22,-99.99,93613.16,-99.99,93614.09,-99.99,334.47,-9.99,334.47,-9.99,334.48,-9.99,2.02716E+25,9.9,154.138,22.424
307,2/9/2020 2:20,634486914.8,6102.09,-8.27,6.13,442398,49.876,95334.43,-99.99,95335.37,-99.99,95336.3,-99.99,335.62,-9.99,335.62,-9.99,335.62,-9.99,2.0574E+25,9.9,154.141,22.425
308,2/9/2020 2:20,634486915.6,6101.956,-8.26,6.11,441229,49.744,97082.5,-99.99,97083.44,-99.99,97084.37,-99.99,336.71,-9.99,336.72,-9.99,336.72,-9.99,2.0883E+25,9.9,154.144,22.426
309,2/9/2020 2:20,634486916.2,6101.822,-8.25,6.1,440059,49.612,98856.65,-99.99,98857.58,-99.99,98858.52,-99.99,337.89,-9.99,337.89,-9.99,337.9,-9.99,2.11906E+25,9.9,154.146,22.427
310,2/9/2020 2:20,634486917.3,6101.687,-8.24,6.09,438882,49.479,100670.9,-99.99,100671.8,-99.99,100672.8,-99.99,338.93,-9.99,338.93,-9.99,338.94,-9.99,2.15133E+25,9.9,154.15,22.428
311,2/9/2020 2:20,634486918.1,6101.55,-8.23,6.07,437686,49.344,102540.2,-99.99,102541.1,-99.99,102542.1,-99.99,340.02,-9.99,340.02,-9.99,340.02,-9.99,2.18428E+25,9.9,154.153,22.429
312,2/9/2020 2:20,634486919,6101.414,-8.22,6.06,436499,49.211,104424.3,-99.99,104425.2,-99.99,104426.2,-99.99,341.08,-9.99,341.08,-9.99,341.08,-9.99,2.21749E+25,9.9,154.155,22.43
313,2/9/2020 2:20,634486919.7,6101.277,-8.21,6.05,435304,49.076,106350.9,-99.99,106351.8,-99.99,106352.7,-99.99,342.27,-9.99,342.28,-9.99,342.28,-9.99,2.25051E+25,9.9,154.158,22.43
314,2/9/2020 2:20,634486920.2,6101.141,-8.2,6.04,434117,48.942,108291.5,-99.99,108292.4,-99.99,108293.4,-99.99,343.56,-9.99,343.57,-9.99,343.57,-9.99,2.28297E+25,9.9,154.16,22.431
315,2/9/2020 2:20,634486920.8,6101.006,-8.2,6.03,432939,48.809,110245.5,-99.99,110246.5,-99.99,110247.4,-99.99,344.86,-9.99,344.86,-9.99,344.86,-9.99,2.31546E+25,9.9,154.162,22.432
316,2/9/2020 2:20,634486921.7,6100.869,-8.19,6.02,431743,48.674,112257,-99.99,112257.9,-99.99,112258.9,-99.99,346.17,-9.99,346.17,-9.99,346.18,-9.99,2.34876E+25,9.9,154.165,22.432
317,2/9/2020 2:20,634486922.4,6100.732,-8.18,6.01,430547,48.54,114297.4,-99.99,114298.3,-99.99,114299.2,-99.99,347.5,-9.99,347.5,-9.99,347.5,-9.99,2.38232E+25,9.9,154.167,22.433
318,2/9/2020 2:20,634486923.2,6100.594,-8.17,6,429343,48.404,116382.1,-99.99,116383.1,-99.99,116384,-99.99,348.84,-9.99,348.84,-9.99,348.84,-9.99,2.41644E+25,9.9,154.17,22.434
319,2/9/2020 2:20,634486924,6100.456,-8.16,5.98,428138,48.268,118496.9,-99.99,118497.8,-99.99,118498.8,-99.99,350.15,-9.99,350.15,-9.99,350.15,-9.99,2.45116E+25,9.9,154.173,22.435
320,2/9/2020 2:20,634486924.9,6100.317,-8.15,5.97,426925,48.131,120657.8,-99.99,120658.7,-99.99,120659.7,-99.99,351.45,-9.99,351.46,-9.99,351.46,-9.99,2.48658E+25,9.9,154.176,22.436
