Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24
30,6/8/2020 19:48,644917760.5,6136.848,-46.61,254.65,743924,83.869,103.57,-99.99,104.89,-99.99,106.21,-99.99,171.17,-9.99,173.36,-9.99,175.54,-9.99,4.38229E+22,9.9,82.958,6.762
31,6/8/2020 19:48,644917760.5,6136.537,-46.61,254.65,741241,83.567,112.36,-99.99,113.68,-99.99,115,-99.99,173.01,-9.99,175.05,-9.99,177.08,-9.99,4.7038E+22,9.9,82.958,6.762
32,6/8/2020 19:48,644917760.6,6136.236,-46.62,254.65,738644,83.274,121.48,-99.99,122.8,-99.99,124.12,-99.99,174.84,-9.99,176.74,-9.99,178.64,-9.99,5.03246E+22,9.9,82.958,6.762
33,6/8/2020 19:48,644917760.7,6135.939,-46.62,254.65,736082,82.985,131.1,-99.99,132.42,-99.99,133.74,-99.99,176.57,-9.99,178.35,-9.99,180.13,-9.99,5.37774E+22,9.9,82.959,6.762
34,6/8/2020 19:48,644917760.7,6135.636,-46.62,254.65,733467,82.69,141.58,-99.99,142.9,-99.99,144.23,-99.99,178.68,-9.99,180.34,-9.99,182.01,-9.99,5.73934E+22,9.9,82.959,6.762
35,6/8/2020 19:48,644917760.8,6135.332,-46.62,254.65,730844,82.395,152.8,-99.99,154.12,-99.99,155.44,-99.99,181.12,-9.99,182.69,-9.99,184.25,-9.99,6.11024E+22,9.9,82.959,6.762
36,6/8/2020 19:48,644917760.9,6135.042,-46.62,254.65,728341,82.113,164.17,-99.99,165.49,-99.99,166.81,-99.99,183.26,-9.99,184.74,-9.99,186.21,-9.99,6.4882E+22,9.9,82.959,6.762
37,6/8/2020 19:48,644917760.9,6134.745,-46.63,254.65,725778,81.824,176.54,-99.99,177.86,-99.99,179.18,-99.99,185.61,-9.99,187,-9.99,188.39,-9.99,6.88884E+22,9.9,82.96,6.762
38,6/8/2020 19:48,644917761,6134.477,-46.63,254.65,723464,81.563,188.37,-99.99,189.69,-99.99,191.01,-99.99,187.12,-9.99,188.44,-9.99,189.75,-9.99,7.2911E+22,9.9,82.96,6.762
39,6/8/2020 19:48,644917761.1,6134.209,-46.63,254.65,721150,81.302,200.9,-99.99,202.22,-99.99,203.54,-99.99,188.32,-9.99,189.56,-9.99,190.8,-9.99,7.72657E+22,9.9,82.96,6.762
40,6/8/2020 19:48,644917761.1,6133.97,-46.63,254.65,719087,81.069,212.73,-99.99,214.05,-99.99,215.37,-99.99,188.61,-9.99,189.78,-9.99,190.95,-9.99,8.16905E+22,9.9,82.961,6.762
41,6/8/2020 19:48,644917761.2,6133.718,-46.64,254.65,716911,80.824,225.94,-99.99,227.26,-99.99,228.58,-99.99,188.84,-9.99,189.94,-9.99,191.05,-9.99,8.66603E+22,9.9,82.961,6.762
42,6/8/2020 19:48,644917761.3,6133.476,-46.64,254.65,714822,80.588,239.39,-99.99,240.71,-99.99,242.03,-99.99,188.91,-9.99,189.96,-9.99,191,-9.99,9.17822E+22,9.9,82.961,6.762
43,6/8/2020 19:48,644917761.3,6133.2,-46.64,254.65,712438,80.32,255.67,-99.99,256.99,-99.99,258.31,-99.99,189.85,-9.99,190.83,-9.99,191.81,-9.99,9.75385E+22,9.9,82.962,6.762
44,6/8/2020 19:48,644917761.4,6132.932,-46.64,254.65,710123,80.059,272.42,-99.99,273.74,-99.99,275.07,-99.99,191.19,-9.99,192.12,-9.99,193.04,-9.99,1.03204E+23,9.9,82.962,6.762
45,6/8/2020 19:48,644917761.5,6132.673,-46.64,254.64,707886,79.807,289.54,-99.99,290.86,-99.99,292.18,-99.99,192.59,-9.99,193.47,-9.99,194.34,-9.99,1.08891E+23,9.9,82.962,6.762
46,6/8/2020 19:48,644917761.5,6132.44,-46.65,254.64,705874,79.58,305.75,-99.99,307.07,-99.99,308.39,-99.99,193.44,-9.99,194.27,-9.99,195.11,-9.99,1.14483E+23,9.9,82.963,6.762
47,6/8/2020 19:48,644917761.6,6132.22,-46.65,254.64,703973,79.365,321.84,-99.99,323.16,-99.99,324.49,-99.99,193.77,-9.99,194.56,-9.99,195.36,-9.99,1.20303E+23,9.9,82.963,6.762
48,6/8/2020 19:48,644917761.7,6132.02,-46.65,254.64,702245,79.171,337.2,-99.99,338.52,-99.99,339.84,-99.99,193.59,-9.99,194.35,-9.99,195.11,-9.99,1.2616E+23,9.9,82.963,6.762
49,6/8/2020 19:48,644917761.7,6131.78,-46.65,254.64,700172,78.937,356.6,-99.99,357.92,-99.99,359.24,-99.99,193.88,-9.99,194.59,-9.99,195.31,-9.99,1.33221E+23,9.9,82.963,6.762
50,6/8/2020 19:48,644917761.8,6131.549,-46.65,254.64,698176,78.712,376.28,-99.99,377.6,-99.99,378.92,-99.99,194.45,-9.99,195.13,-9.99,195.82,-9.99,1.40157E+23,9.9,82.964,6.762
51,6/8/2020 19:48,644917761.9,6131.313,-46.66,254.64,696137,78.482,397.43,-99.99,398.75,-99.99,400.07,-99.99,195.27,-9.99,195.92,-9.99,196.57,-9.99,1.47416E+23,9.9,82.964,6.762
52,6/8/2020 19:48,644917761.9,6131.047,-46.66,254.64,693838,78.223,422.53,-99.99,423.86,-99.99,425.18,-99.99,196.99,-9.99,197.61,-9.99,198.22,-9.99,1.55357E+23,9.9,82.964,6.762
53,6/8/2020 19:48,644917762,6130.791,-46.66,254.64,691625,77.973,447.94,-99.99,449.26,-99.99,450.58,-99.99,199.03,-9.99,199.62,-9.99,200.2,-9.99,1.63012E+23,9.9,82.965,6.762
54,6/8/2020 19:48,644917762.1,6130.51,-46.66,254.64,689197,77.699,477.22,-99.99,478.54,-99.99,479.86,-99.99,201.89,-9.99,202.44,-9.99,203,-9.99,1.71208E+23,9.9,82.965,6.762
55,6/8/2020 19:48,644917762.1,6130.291,-46.66,254.64,687304,77.486,501.07,-99.99,502.39,-99.99,503.71,-99.99,203.76,-9.99,204.3,-9.99,204.84,-9.99,1.78108E+23,9.9,82.965,6.762
56,6/8/2020 19:48,644917762.2,6130.081,-46.67,254.64,685488,77.281,524.86,-99.99,526.18,-99.99,527.5,-99.99,205.16,-9.99,205.68,-9.99,206.2,-9.99,1.85292E+23,9.9,82.966,6.762
57,6/8/2020 19:48,644917762.2,6129.889,-46.67,254.64,683828,77.094,547.47,-99.99,548.8,-99.99,550.12,-99.99,206.04,-9.99,206.54,-9.99,207.03,-9.99,1.92453E+23,9.9,82.966,6.762
58,6/8/2020 19:48,644917762.3,6129.788,-46.67,254.64,682955,76.996,559.72,-99.99,561.04,-99.99,562.36,-99.99,206.51,-9.99,206.99,-9.99,207.48,-9.99,1.96313E+23,9.9,82.966,6.762
59,6/8/2020 19:48,644917762.3,6129.688,-46.67,254.64,682090,76.898,572.08,-99.99,573.4,-99.99,574.73,-99.99,206.94,-9.99,207.42,-9.99,207.89,-9.99,2.00231E+23,9.9,82.966,6.762
60,6/8/2020 19:48,644917762.3,6129.587,-46.67,254.64,681217,76.8,584.82,-99.99,586.14,-99.99,587.46,-99.99,207.46,-9.99,207.93,-9.99,208.4,-9.99,2.04171E+23,9.9,82.966,6.763
61,6/8/2020 19:48,644917762.4,6129.487,-46.67,254.64,680352,76.702,597.68,-99.99,599,-99.99,600.32,-99.99,207.98,-9.99,208.44,-9.99,208.9,-9.99,2.08138E+23,9.9,82.966,6.763
62,6/8/2020 19:48,644917762.4,6129.386,-46.67,254.64,679479,76.604,610.92,-99.99,612.24,-99.99,613.56,-99.99,208.53,-9.99,208.98,-9.99,209.43,-9.99,2.12189E+23,9.9,82.967,6.763
63,6/8/2020 19:48,644917762.4,6129.286,-46.67,254.64,678614,76.506,624.28,-99.99,625.6,-99.99,626.92,-99.99,209.02,-9.99,209.46,-9.99,209.9,-9.99,2.16329E+23,9.9,82.967,6.763
64,6/8/2020 19:48,644917762.5,6129.186,-46.67,254.64,677750,76.409,637.91,-99.99,639.23,-99.99,640.55,-99.99,209.53,-9.99,209.97,-9.99,210.4,-9.99,2.20507E+23,9.9,82.967,6.763
65,6/8/2020 19:48,644917762.5,6129.085,-46.68,254.64,676876,76.31,651.93,-99.99,653.25,-99.99,654.57,-99.99,210.13,-9.99,210.55,-9.99,210.98,-9.99,2.24714E+23,9.9,82.967,6.763
66,6/8/2020 19:48,644917762.5,6128.985,-46.68,254.64,676012,76.213,666.08,-99.99,667.41,-99.99,668.73,-99.99,210.64,-9.99,211.06,-9.99,211.48,-9.99,2.29031E+23,9.9,82.967,6.763
67,6/8/2020 19:48,644917762.6,6128.884,-46.68,254.64,675138,76.115,680.65,-99.99,681.98,-99.99,683.3,-99.99,211.15,-9.99,211.56,-9.99,211.97,-9.99,2.33476E+23,9.9,82.967,6.763
68,6/8/2020 19:48,644917762.6,6128.784,-46.68,254.64,674273,76.017,695.36,-99.99,696.68,-99.99,698,-99.99,211.62,-9.99,212.03,-9.99,212.43,-9.99,2.37992E+23,9.9,82.968,6.763
69,6/8/2020 19:48,644917762.6,6128.683,-46.68,254.64,673400,75.919,710.5,-99.99,711.82,-99.99,713.14,-99.99,212.16,-9.99,212.55,-9.99,212.95,-9.99,2.42558E+23,9.9,82.968,6.763
70,6/8/2020 19:48,644917762.7,6128.583,-46.68,254.64,672535,75.821,725.78,-99.99,727.1,-99.99,728.42,-99.99,212.69,-9.99,213.07,-9.99,213.46,-9.99,2.4716E+23,9.9,82.968,6.763
71,6/8/2020 19:48,644917762.7,6128.482,-46.68,254.64,671661,75.723,741.5,-99.99,742.82,-99.99,744.14,-99.99,213.29,-9.99,213.67,-9.99,214.05,-9.99,2.51795E+23,9.9,82.968,6.763
72,6/8/2020 19:48,644917762.7,6128.382,-46.68,254.64,670796,75.625,757.36,-99.99,758.68,-99.99,760,-99.99,213.71,-9.99,214.08,-9.99,214.46,-9.99,2.56678E+23,9.9,82.968,6.763
73,6/8/2020 19:48,644917762.8,6128.281,-46.68,254.63,669923,75.527,773.7,-99.99,775.02,-99.99,776.34,-99.99,214.03,-9.99,214.4,-9.99,214.76,-9.99,2.61826E+23,9.9,82.968,6.763
74,6/8/2020 19:48,644917762.8,6128.18,-46.69,254.63,669049,75.428,790.37,-99.99,791.69,-99.99,793.01,-99.99,214.28,-9.99,214.63,-9.99,214.99,-9.99,2.67158E+23,9.9,82.969,6.763
75,6/8/2020 19:48,644917762.9,6128.08,-46.69,254.63,668184,75.331,807.21,-99.99,808.53,-99.99,809.85,-99.99,214.37,-9.99,214.72,-9.99,215.07,-9.99,2.72735E+23,9.9,82.969,6.763
76,6/8/2020 19:48,644917762.9,6127.979,-46.69,254.63,667310,75.232,824.58,-99.99,825.91,-99.99,827.23,-99.99,214.38,-9.99,214.73,-9.99,215.07,-9.99,2.78584E+23,9.9,82.969,6.763
77,6/8/2020 19:48,644917763,6127.878,-46.69,254.63,666436,75.133,842.33,-99.99,843.65,-99.99,844.98,-99.99,214.36,-9.99,214.7,-9.99,215.03,-9.99,2.84613E+23,9.9,82.969,6.763
78,6/8/2020 19:48,644917763,6127.778,-46.69,254.63,665571,75.036,860.28,-99.99,861.61,-99.99,862.93,-99.99,214.31,-9.99,214.64,-9.99,214.97,-9.99,2.9074E+23,9.9,82.969,6.763
79,6/8/2020 19:48,644917763,6127.677,-46.69,254.63,664698,74.937,878.81,-99.99,880.13,-99.99,881.45,-99.99,214.34,-9.99,214.67,-9.99,214.99,-9.99,2.9696E+23,9.9,82.97,6.763
80,6/8/2020 19:48,644917763.1,6127.576,-46.69,254.63,663824,74.839,897.73,-99.99,899.05,-99.99,900.37,-99.99,214.29,-9.99,214.6,-9.99,214.92,-9.99,3.03432E+23,9.9,82.97,6.763
81,6/8/2020 19:48,644917763.1,6127.476,-46.7,254.63,662958,74.741,916.88,-99.99,918.2,-99.99,919.52,-99.99,214.09,-9.99,214.4,-9.99,214.71,-9.99,3.10185E+23,9.9,82.97,6.763
82,6/8/2020 19:48,644917763.2,6127.375,-46.7,254.63,662085,74.643,936.65,-99.99,937.97,-99.99,939.29,-99.99,213.91,-9.99,214.22,-9.99,214.52,-9.99,3.17142E+23,9.9,82.97,6.763
83,6/8/2020 19:48,644917763.2,6127.274,-46.7,254.63,661211,74.544,956.86,-99.99,958.19,-99.99,959.51,-99.99,213.77,-9.99,214.07,-9.99,214.37,-9.99,3.24196E+23,9.9,82.971,6.763
84,6/8/2020 19:48,644917763.3,6127.173,-46.7,254.63,660337,74.446,977.52,-99.99,978.84,-99.99,980.16,-99.99,213.83,-9.99,214.12,-9.99,214.41,-9.99,3.31108E+23,9.9,82.971,6.763
85,6/8/2020 19:48,644917763.3,6127.072,-46.7,254.63,659463,74.347,998.61,-99.99,999.93,-99.99,1001.25,-99.99,214.01,-9.99,214.29,-9.99,214.57,-9.99,3.37973E+23,9.9,82.971,6.763
86,6/8/2020 19:48,644917763.4,6126.972,-46.7,254.63,658597,74.25,1019.93,-99.99,1021.25,-99.99,1022.58,-99.99,214.01,-9.99,214.29,-9.99,214.57,-9.99,3.45182E+23,9.9,82.971,6.763
87,6/8/2020 19:48,644917763.4,6126.871,-46.7,254.63,657723,74.151,1041.93,-99.99,1043.25,-99.99,1044.57,-99.99,214.09,-9.99,214.37,-9.99,214.64,-9.99,3.5249E+23,9.9,82.971,6.763
88,6/8/2020 19:48,644917763.4,6126.77,-46.7,254.63,656849,74.053,1064.38,-99.99,1065.7,-99.99,1067.02,-99.99,214.3,-9.99,214.57,-9.99,214.83,-9.99,3.59741E+23,9.9,82.972,6.763
89,6/8/2020 19:48,644917763.5,6126.669,-46.71,254.63,655975,73.954,1087.28,-99.99,1088.61,-99.99,1089.93,-99.99,214.71,-9.99,214.97,-9.99,215.23,-9.99,3.66784E+23,9.9,82.972,6.763
90,6/8/2020 19:48,644917763.5,6126.569,-46.71,254.63,655110,73.857,1110.4,-99.99,1111.72,-99.99,1113.04,-99.99,215.2,-9.99,215.46,-9.99,215.71,-9.99,3.73724E+23,9.9,82.972,6.763
91,6/8/2020 19:48,644917763.5,6126.468,-46.71,254.63,654236,73.758,1134.19,-99.99,1135.51,-99.99,1136.83,-99.99,215.74,-9.99,215.99,-9.99,216.24,-9.99,3.80775E+23,9.9,82.972,6.763
92,6/8/2020 19:48,644917763.6,6126.367,-46.71,254.63,653361,73.659,1158.43,-99.99,1159.75,-99.99,1161.07,-99.99,216.21,-9.99,216.46,-9.99,216.7,-9.99,3.88069E+23,9.9,82.972,6.763
93,6/8/2020 19:48,644917763.6,6126.266,-46.71,254.63,652487,73.561,1183.14,-99.99,1184.46,-99.99,1185.78,-99.99,216.59,-9.99,216.83,-9.99,217.07,-9.99,3.95648E+23,9.9,82.972,6.763
94,6/8/2020 19:48,644917763.7,6126.165,-46.71,254.63,651613,73.462,1208.33,-99.99,1209.65,-99.99,1210.97,-99.99,217.04,-9.99,217.28,-9.99,217.52,-9.99,4.03229E+23,9.9,82.973,6.763
95,6/8/2020 19:48,644917763.7,6126.064,-46.71,254.62,650739,73.364,1234,-99.99,1235.32,-99.99,1236.64,-99.99,217.51,-9.99,217.74,-9.99,217.97,-9.99,4.10915E+23,9.9,82.973,6.763
96,6/8/2020 19:48,644917763.8,6125.964,-46.71,254.62,649873,73.266,1259.9,-99.99,1261.23,-99.99,1262.55,-99.99,217.88,-9.99,218.11,-9.99,218.34,-9.99,4.18829E+23,9.9,82.973,6.763
97,6/8/2020 19:48,644917763.8,6125.863,-46.72,254.62,648999,73.168,1286.57,-99.99,1287.89,-99.99,1289.21,-99.99,218.38,-9.99,218.6,-9.99,218.83,-9.99,4.26715E+23,9.9,82.973,6.763
98,6/8/2020 19:48,644917763.8,6125.762,-46.72,254.62,648124,73.069,1313.73,-99.99,1315.05,-99.99,1316.37,-99.99,218.98,-9.99,219.2,-9.99,219.42,-9.99,4.3452E+23,9.9,82.973,6.764
99,6/8/2020 19:48,644917763.9,6125.661,-46.72,254.62,647250,72.97,1341.38,-99.99,1342.7,-99.99,1344.02,-99.99,219.7,-9.99,219.91,-9.99,220.13,-9.99,4.42225E+23,9.9,82.974,6.764
100,6/8/2020 19:48,644917763.9,6125.56,-46.72,254.62,646376,72.872,1369.51,-99.99,1370.83,-99.99,1372.15,-99.99,220.47,-9.99,220.68,-9.99,220.89,-9.99,4.49918E+23,9.9,82.974,6.764
101,6/8/2020 19:48,644917763.9,6125.459,-46.72,254.62,645501,72.773,1398.14,-99.99,1399.46,-99.99,1400.78,-99.99,221.27,-9.99,221.48,-9.99,221.69,-9.99,4.5766E+23,9.9,82.974,6.764
102,6/8/2020 19:48,644917764,6125.358,-46.72,254.62,644627,72.675,1427.27,-99.99,1428.59,-99.99,1429.91,-99.99,221.88,-9.99,222.08,-9.99,222.29,-9.99,4.65918E+23,9.9,82.974,6.764
103,6/8/2020 19:48,644917764,6125.257,-46.72,254.62,643752,72.576,1456.93,-99.99,1458.25,-99.99,1459.57,-99.99,222.39,-9.99,222.59,-9.99,222.79,-9.99,4.74502E+23,9.9,82.974,6.764
104,6/8/2020 19:48,644917764.1,6125.156,-46.72,254.62,642878,72.477,1487.13,-99.99,1488.46,-99.99,1489.78,-99.99,222.93,-9.99,223.12,-9.99,223.32,-9.99,4.83174E+23,9.9,82.975,6.764
105,6/8/2020 19:48,644917764.1,6125.055,-46.73,254.62,642003,72.379,1517.89,-99.99,1519.21,-99.99,1520.53,-99.99,223.49,-9.99,223.69,-9.99,223.88,-9.99,4.91914E+23,9.9,82.975,6.764
106,6/8/2020 19:48,644917764.2,6124.954,-46.73,254.62,641128,72.28,1549.21,-99.99,1550.53,-99.99,1551.85,-99.99,224.04,-9.99,224.23,-9.99,224.42,-9.99,5.00837E+23,9.9,82.975,6.764
107,6/8/2020 19:48,644917764.2,6124.853,-46.73,254.62,640254,72.182,1581.09,-99.99,1582.41,-99.99,1583.73,-99.99,224.59,-9.99,224.78,-9.99,224.97,-9.99,5.09891E+23,9.9,82.975,6.764
108,6/8/2020 19:48,644917764.3,6124.752,-46.73,254.62,639379,72.083,1613.55,-99.99,1614.87,-99.99,1616.19,-99.99,225.19,-9.99,225.37,-9.99,225.56,-9.99,5.18981E+23,9.9,82.976,6.764
109,6/8/2020 19:48,644917764.3,6124.651,-46.73,254.62,638504,71.984,1646.58,-99.99,1647.9,-99.99,1649.22,-99.99,225.85,-9.99,226.03,-9.99,226.21,-9.99,5.28062E+23,9.9,82.976,6.764
110,6/8/2020 19:48,644917764.4,6124.55,-46.73,254.62,637630,71.886,1680.19,-99.99,1681.52,-99.99,1682.84,-99.99,226.39,-9.99,226.56,-9.99,226.74,-9.99,5.37557E+23,9.9,82.976,6.764
111,6/8/2020 19:48,644917764.5,6124.449,-46.74,254.62,636755,71.787,1714.45,-99.99,1715.77,-99.99,1717.09,-99.99,226.55,-9.99,226.72,-9.99,226.9,-9.99,5.48117E+23,9.9,82.976,6.764
112,6/8/2020 19:48,644917764.5,6124.348,-46.74,254.62,635880,71.689,1749.39,-99.99,1750.71,-99.99,1752.03,-99.99,226.45,-9.99,226.62,-9.99,226.79,-9.99,5.59531E+23,9.9,82.977,6.764
113,6/8/2020 19:48,644917764.6,6124.247,-46.74,254.61,635006,71.59,1785.07,-99.99,1786.39,-99.99,1787.71,-99.99,226.32,-9.99,226.48,-9.99,226.65,-9.99,5.71284E+23,9.9,82.977,6.764
114,6/8/2020 19:48,644917764.7,6124.145,-46.74,254.61,634122,71.49,1821.85,-99.99,1823.17,-99.99,1824.49,-99.99,226.39,-9.99,226.56,-9.99,226.72,-9.99,5.82862E+23,9.9,82.977,6.764
115,6/8/2020 19:48,644917764.7,6124.044,-46.74,254.61,633247,71.392,1859,-99.99,1860.32,-99.99,1861.64,-99.99,226.46,-9.99,226.62,-9.99,226.78,-9.99,5.94572E+23,9.9,82.978,6.764
116,6/8/2020 19:48,644917764.8,6123.943,-46.75,254.61,632372,71.293,1896.9,-99.99,1898.22,-99.99,1899.54,-99.99,226.49,-9.99,226.65,-9.99,226.81,-9.99,6.06607E+23,9.9,82.978,6.764
117,6/8/2020 19:48,644917764.9,6123.841,-46.75,254.61,631489,71.194,1935.97,-99.99,1937.29,-99.99,1938.61,-99.99,226.38,-9.99,226.54,-9.99,226.69,-9.99,6.194E+23,9.9,82.978,6.764
118,6/8/2020 19:48,644917765,6123.74,-46.75,254.61,630614,71.095,1975.53,-99.99,1976.85,-99.99,1978.17,-99.99,225.66,-9.99,225.81,-9.99,225.96,-9.99,6.34084E+23,9.9,82.979,6.765
119,6/8/2020 19:48,644917765.1,6123.638,-46.76,254.61,629730,70.995,2016.43,-99.99,2017.75,-99.99,2019.08,-99.99,224.87,-9.99,225.01,-9.99,225.16,-9.99,6.49491E+23,9.9,82.979,6.765
120,6/8/2020 19:48,644917765.2,6123.536,-46.76,254.61,628846,70.896,2058.34,-99.99,2059.66,-99.99,2060.98,-99.99,224.06,-9.99,224.2,-9.99,224.35,-9.99,6.65373E+23,9.9,82.98,6.765
